traj_id,cell_id,cell_names
338,2389,"C47:38"
333,1308,"C26:7"
246,621,"C12:20"
248,1274,"C25:23"
316,2446,"C48:45"
201,477,"C9:26"
299,109,"C2:8"
327,1975,"C39:24"
351,466,"C9:15"
222,417,"C8:16"
390,2125,"C42:24"
341,1093,"C21:42"
271,409,"C8:8"
275,849,"C16:48"
331,2187,"C43:36"
310,419,"C8:18"
324,2403,"C48:2"
216,2388,"C47:37"
343,2078,"C41:27"
349,263,"C5:12"
256,1004,"C20:3"
208,547,"C10:46"
241,1955,"C39:4"
338,2339,"C46:38"
320,1856,"C37:5"
265,1304,"C26:3"
212,265,"C5:14"
261,1794,"C35:43"
296,804,"C16:3"
351,416,"C8:15"
363,854,"C17:3"
298,1513,"C30:12"
321,1408,"C28:7"
349,313,"C6:12"
368,453,"C9:2"
355,803,"C16:2"
288,234,"C4:33"
374,288,"C5:37"
249,593,"C11:42"
400,2360,"C47:9"
272,2396,"C47:45"
335,2135,"C42:34"
282,466,"C9:15"
336,408,"C8:7"
254,1725,"C34:24"
295,1673,"C33:22"
399,1770,"C35:19"
240,126,"C2:25"
276,195,"C3:44"
255,81,"C1:30"
251,2443,"C48:42"
225,1460,"C29:9"
268,1656,"C33:5"
294,545,"C10:44"
394,896,"C17:45"
245,742,"C14:41"
263,1046,"C20:45"
217,135,"C2:34"
312,313,"C6:12"
385,30,"C0:29"
316,2396,"C47:45"
253,1565,"C31:14"
243,547,"C10:46"
242,1407,"C28:6"
220,465,"C9:14"
220,515,"C10:14"
201,427,"C8:26"
348,892,"C17:41"
254,1775,"C35:24"
295,1623,"C32:22"
387,1287,"C25:36"
392,1274,"C25:23"
342,2293,"C45:42"
378,1534,"C30:33"
346,596,"C11:45"
307,1277,"C25:26"
286,530,"C10:29"
399,1720,"C34:19"
345,753,"C15:2"
384,2351,"C47:0"
269,1114,"C22:13"
288,284,"C5:33"
354,245,"C4:44"
263,996,"C19:45"
270,547,"C10:46"
275,899,"C17:48"
352,689,"C13:38"
256,954,"C19:3"
285,2394,"C47:43"
206,1423,"C28:22"
312,263,"C5:12"
355,804,"C16:3"
400,2310,"C46:9"
226,1324,"C26:23"
397,828,"C16:27"
337,2485,"C49:34"
300,2147,"C42:46"
391,1354,"C27:3"
376,2185,"C43:34"
204,1880,"C37:29"
366,2072,"C41:21"
302,2196,"C43:45"
306,2360,"C47:9"
326,729,"C14:28"
307,1227,"C24:26"
342,2243,"C44:42"
393,1320,"C26:19"
296,854,"C17:3"
235,954,"C19:3"
232,1391,"C27:40"
297,2034,"C40:33"
353,1204,"C24:3"
381,2084,"C41:33"
388,45,"C0:44"
265,1354,"C27:3"
379,369,"C7:18"
302,2146,"C42:45"
262,1278,"C25:27"
272,2446,"C48:45"
258,94,"C1:43"
320,1806,"C36:5"
393,1270,"C25:19"
217,185,"C3:34"
291,712,"C14:11"
322,614,"C12:13"
316,2346,"C46:45"
377,621,"C12:20"
395,485,"C9:34"
336,458,"C9:7"
275,949,"C18:48"
274,547,"C10:46"
382,1371,"C27:20"
266,341,"C6:40"
366,2022,"C40:21"
331,2137,"C42:36"
267,2388,"C47:37"
363,904,"C18:3"
273,486,"C9:35"
313,264,"C5:13"
230,1362,"C27:11"
281,778,"C15:27"
373,466,"C9:15"
394,946,"C18:45"
237,2451,"C49:0"
398,905,"C18:4"
326,679,"C13:28"
242,1357,"C27:6"
309,2136,"C42:35"
238,625,"C12:24"
276,145,"C2:44"
290,621,"C12:20"
313,214,"C4:13"
210,2067,"C41:16"
250,417,"C8:16"
310,369,"C7:18"
253,1615,"C32:14"
362,2110,"C42:9"
240,76,"C1:25"
348,942,"C18:41"
265,1355,"C27:4"
379,319,"C6:18"
246,622,"C12:21"
391,1355,"C27:4"
256,904,"C18:3"
374,289,"C5:38"
400,2260,"C45:9"
221,1399,"C27:48"
289,1278,"C25:27"
245,692,"C13:41"
215,323,"C6:22"
398,955,"C19:4"
238,675,"C13:24"
213,1519,"C30:18"
260,1162,"C23:11"
325,1853,"C37:2"
390,2075,"C41:24"
357,2099,"C41:48"
355,854,"C17:3"
284,621,"C12:20"
384,2301,"C46:0"
345,803,"C16:2"
306,2310,"C46:9"
354,195,"C3:44"
373,416,"C8:15"
266,391,"C7:40"
234,331,"C6:30"
365,1721,"C34:20"
211,1913,"C38:12"
281,728,"C14:27"
316,2296,"C45:45"
309,2186,"C43:35"
247,1459,"C29:8"
322,564,"C11:13"
340,2452,"C49:1"
397,778,"C15:27"
294,546,"C10:45"
271,408,"C8:7"
296,904,"C18:3"
272,2447,"C48:46"
359,340,"C6:39"
326,629,"C12:28"
291,762,"C15:11"
392,1324,"C26:23"
228,1789,"C35:38"
292,2378,"C47:27"
332,1113,"C22:12"
232,1341,"C26:40"
257,106,"C2:5"
371,713,"C14:12"
356,395,"C7:44"
325,1803,"C36:2"
335,2134,"C42:33"
364,1082,"C21:31"
337,2435,"C48:34"
304,835,"C16:34"
305,2070,"C41:19"
251,2444,"C48:43"
278,2413,"C48:12"
365,1671,"C33:20"
348,943,"C18:42"
212,266,"C5:15"
263,1047,"C20:46"
228,1739,"C34:38"
213,1469,"C29:18"
223,2052,"C41:1"
336,508,"C10:7"
229,1585,"C31:34"
320,1756,"C35:5"
315,2320,"C46:19"
345,804,"C16:3"
351,417,"C8:16"
273,536,"C10:35"
321,1358,"C27:7"
332,1163,"C23:12"
363,954,"C19:3"
299,108,"C2:7"
260,1212,"C24:11"
256,854,"C17:3"
330,233,"C4:32"
239,481,"C9:30"
343,2077,"C41:26"
400,2210,"C44:9"
266,441,"C8:40"
305,2120,"C42:19"
311,811,"C16:10"
397,728,"C14:27"
360,2119,"C42:18"
278,2463,"C49:12"
201,426,"C8:25"
358,1865,"C37:14"
287,1664,"C33:13"
375,1908,"C38:7"
316,2246,"C44:45"
207,1421,"C28:20"
364,1132,"C22:31"
265,1405,"C28:4"
276,95,"C1:44"
324,2453,"C49:2"
322,514,"C10:13"
344,1226,"C24:25"
226,1374,"C27:23"
210,2017,"C40:16"
221,1349,"C26:48"
308,621,"C12:20"
355,904,"C18:3"
349,312,"C6:11"
367,1196,"C23:45"
315,2370,"C47:19"
384,2251,"C45:0"
354,145,"C2:44"
220,514,"C10:13"
271,358,"C7:7"
394,997,"C19:46"
272,2497,"C49:46"
341,1094,"C21:43"
275,948,"C18:47"
245,642,"C12:41"
263,997,"C19:46"
296,954,"C19:3"
285,2393,"C47:42"
338,2340,"C46:39"
224,1116,"C22:15"
306,2260,"C45:9"
320,1755,"C35:4"
282,417,"C8:16"
244,1142,"C22:41"
269,1113,"C22:12"
352,690,"C13:39"
302,2147,"C42:46"
396,54,"C1:3"
361,1281,"C25:30"
248,1324,"C26:23"
201,376,"C7:25"
301,1760,"C35:9"
391,1405,"C28:4"
353,1254,"C25:3"
270,546,"C10:45"
390,2074,"C41:23"
264,2059,"C41:8"
286,531,"C10:30"
254,1774,"C35:23"
381,2034,"C40:33"
295,1624,"C32:23"
237,2401,"C48:0"
208,546,"C10:45"
382,1421,"C28:20"
352,640,"C12:39"
348,993,"C19:42"
345,854,"C17:3"
256,804,"C16:3"
255,80,"C1:29"
357,2049,"C40:48"
396,4,"C0:3"
269,1163,"C23:12"
400,2160,"C43:9"
297,1984,"C39:33"
254,1824,"C36:23"
362,2109,"C42:8"
267,2389,"C47:38"
394,1047,"C20:46"
336,558,"C11:7"
323,1790,"C35:39"
246,623,"C12:22"
246,573,"C11:22"
356,345,"C6:44"
392,1374,"C27:23"
369,1336,"C26:35"
313,265,"C5:14"
377,622,"C12:21"
311,761,"C15:10"
220,564,"C11:13"
293,56,"C1:5"
267,2339,"C46:38"
331,2136,"C42:35"
258,95,"C1:44"
393,1269,"C25:18"
227,670,"C13:19"
363,1004,"C20:3"
358,1815,"C36:14"
265,1455,"C29:4"
281,729,"C14:28"
204,1830,"C36:29"
210,1967,"C39:16"
313,215,"C4:14"
276,45,"C0:44"
250,418,"C8:17"
288,285,"C5:34"
389,670,"C13:19"
271,308,"C6:7"
298,1514,"C30:13"
299,107,"C2:6"
355,954,"C19:3"
238,676,"C13:25"
335,2084,"C41:33"
337,2385,"C47:34"
384,2201,"C44:0"
303,287,"C5:36"
251,2494,"C49:43"
285,2343,"C46:42"
354,95,"C1:44"
339,388,"C7:37"
266,442,"C8:41"
296,1004,"C20:3"
258,45,"C0:44"
253,1616,"C32:15"
240,75,"C1:24"
250,368,"C7:17"
368,503,"C10:2"
331,2186,"C43:35"
206,1422,"C28:21"
346,546,"C10:45"
281,679,"C13:28"
379,320,"C6:19"
336,559,"C11:8"
221,1299,"C25:48"
273,537,"C10:36"
399,1721,"C34:20"
298,1464,"C29:13"
320,1705,"C34:4"
256,754,"C15:3"
203,1479,"C29:28"
400,2110,"C42:9"
274,496,"C9:45"
274,546,"C10:45"
300,2148,"C42:47"
306,2210,"C44:9"
374,389,"C7:38"
286,481,"C9:30"
345,904,"C18:3"
220,614,"C12:13"
378,1533,"C30:32"
348,1043,"C20:42"
342,2244,"C44:43"
238,726,"C14:25"
316,2196,"C43:45"
375,1858,"C37:7"
270,545,"C10:44"
212,316,"C6:15"
372,547,"C10:46"
245,592,"C11:41"
223,2002,"C40:1"
292,2377,"C47:26"
255,30,"C0:29"
289,1277,"C25:26"
204,1780,"C35:29"
281,629,"C12:28"
228,1790,"C35:39"
312,264,"C5:13"
365,1672,"C33:21"
284,622,"C12:21"
316,2146,"C42:45"
394,996,"C19:45"
300,2098,"C41:47"
374,339,"C6:38"
399,1671,"C33:20"
391,1455,"C29:4"
224,1166,"C23:15"
366,1972,"C39:21"
326,630,"C12:29"
307,1226,"C24:25"
376,2135,"C42:34"
379,270,"C5:19"
397,729,"C14:28"
392,1424,"C28:23"
203,1529,"C30:28"
290,622,"C12:21"
378,1583,"C31:32"
292,2427,"C48:26"
294,596,"C11:45"
266,492,"C9:41"
289,1227,"C24:26"
271,258,"C5:7"
231,1004,"C20:3"
400,2109,"C42:8"
398,954,"C19:3"
219,1204,"C24:3"
357,1999,"C39:48"
265,1505,"C30:4"
390,2024,"C40:23"
394,1046,"C20:45"
227,620,"C12:19"
254,1823,"C36:22"
303,237,"C4:36"
205,2325,"C46:24"
247,1458,"C29:7"
273,587,"C11:36"
351,418,"C8:17"
234,281,"C5:30"
363,1054,"C21:3"
329,1226,"C24:25"
355,1004,"C20:3"
285,2293,"C45:42"
317,358,"C7:7"
389,620,"C12:19"
208,545,"C10:44"
354,45,"C0:44"
356,295,"C5:44"
384,2151,"C43:0"
263,946,"C18:45"
296,1054,"C21:3"
237,2351,"C47:0"
340,2401,"C48:0"
256,704,"C14:3"
302,2148,"C42:47"
291,761,"C15:10"
397,679,"C13:28"
351,368,"C7:17"
332,1162,"C23:11"
358,1765,"C35:14"
343,2076,"C41:25"
225,1459,"C29:8"
299,158,"C3:7"
302,2098,"C41:47"
213,1470,"C29:19"
291,811,"C16:10"
353,1304,"C26:3"
381,1984,"C39:33"
336,609,"C12:8"
310,368,"C7:17"
345,954,"C19:3"
320,1655,"C33:4"
247,1508,"C30:7"
217,186,"C3:35"
326,580,"C11:29"
322,515,"C10:14"
347,1787,"C35:36"
348,1093,"C21:42"
343,2126,"C42:25"
216,2389,"C47:38"
246,624,"C12:23"
228,1840,"C36:39"
273,637,"C12:36"
252,762,"C15:11"
306,2160,"C43:9"
275,947,"C18:46"
349,311,"C6:10"
268,1655,"C33:4"
332,1212,"C24:11"
397,629,"C12:28"
256,703,"C14:2"
221,1249,"C24:48"
352,641,"C12:40"
286,431,"C8:30"
400,2059,"C41:8"
270,596,"C11:45"
269,1162,"C23:11"
271,208,"C4:7"
335,2034,"C40:33"
201,375,"C7:24"
275,997,"C19:46"
233,547,"C10:46"
277,1672,"C33:21"
266,542,"C10:41"
254,1773,"C35:22"
349,361,"C7:10"
242,1358,"C27:7"
297,1934,"C38:33"
367,1195,"C23:44"
322,465,"C9:14"
265,1555,"C31:4"
352,591,"C11:40"
202,1238,"C24:37"
267,2340,"C46:39"
310,418,"C8:17"
213,1420,"C28:19"
282,418,"C8:17"
285,2243,"C44:42"
313,165,"C3:14"
314,1769,"C35:18"
295,1625,"C32:24"
325,1804,"C36:3"
201,325,"C6:24"
269,1212,"C24:11"
216,2339,"C46:38"
375,1808,"C36:7"
357,1998,"C39:47"
373,417,"C8:16"
355,1054,"C21:3"
341,1095,"C21:44"
377,573,"C11:22"
377,623,"C12:22"
347,1837,"C36:36"
296,1104,"C22:3"
338,2341,"C46:40"
363,1104,"C22:3"
391,1505,"C30:4"
384,2101,"C42:0"
348,1143,"C22:42"
360,2120,"C42:19"
309,2185,"C43:34"
366,1922,"C38:21"
295,1575,"C31:24"
393,1218,"C24:17"
326,530,"C10:29"
282,368,"C7:17"
395,486,"C9:35"
250,369,"C7:18"
364,1131,"C22:30"
318,1611,"C32:10"
382,1422,"C28:21"
308,622,"C12:21"
257,55,"C1:4"
341,1045,"C20:44"
281,630,"C12:29"
338,2291,"C45:40"
217,236,"C4:35"
337,2335,"C46:34"
263,896,"C17:45"
367,1245,"C24:44"
299,208,"C4:7"
242,1308,"C26:7"
238,727,"C14:26"
228,1890,"C37:39"
393,1268,"C25:17"
370,1795,"C35:44"
345,1004,"C20:3"
316,2147,"C42:46"
315,2369,"C47:18"
256,653,"C13:2"
356,245,"C4:44"
360,2070,"C41:19"
240,74,"C1:23"
400,2009,"C40:8"
390,1974,"C39:23"
248,1374,"C27:23"
336,659,"C13:8"
241,1956,"C39:5"
212,366,"C7:15"
320,1605,"C32:4"
270,646,"C12:45"
247,1558,"C31:7"
271,158,"C3:7"
362,2059,"C41:8"
244,1141,"C22:40"
250,319,"C6:18"
306,2110,"C42:9"
220,613,"C12:12"
208,596,"C11:45"
358,1764,"C35:13"
266,592,"C11:41"
207,1420,"C28:19"
313,115,"C2:14"
254,1723,"C34:22"
238,777,"C15:26"
239,531,"C10:30"
222,416,"C8:15"
253,1617,"C32:16"
237,2301,"C46:0"
211,1912,"C38:11"
265,1605,"C32:4"
281,580,"C11:29"
302,2099,"C41:48"
398,1004,"C20:3"
202,1288,"C25:37"
367,1295,"C25:44"
365,1673,"C33:22"
387,1286,"C25:35"
244,1191,"C23:40"
340,2351,"C47:0"
305,2119,"C42:18"
344,1227,"C24:26"
287,1663,"C33:12"
317,408,"C8:7"
355,1104,"C22:3"
286,381,"C7:30"
288,286,"C5:35"
318,1561,"C31:10"
296,1154,"C23:3"
253,1567,"C31:16"
292,2426,"C48:25"
364,1181,"C23:30"
365,1623,"C32:22"
264,2009,"C40:8"
394,1045,"C20:44"
229,1584,"C31:33"
210,1968,"C39:17"
370,1745,"C34:44"
243,546,"C10:45"
278,2462,"C49:11"
363,1154,"C23:3"
256,603,"C12:2"
246,625,"C12:24"
234,231,"C4:30"
211,1962,"C39:11"
400,1959,"C39:8"
344,1277,"C25:26"
324,2454,"C49:3"
298,1465,"C29:14"
300,2099,"C41:48"
224,1216,"C24:15"
274,446,"C8:45"
292,2476,"C49:25"
288,336,"C6:35"
218,1427,"C28:26"
284,573,"C11:22"
284,623,"C12:22"
206,1421,"C28:20"
294,646,"C12:45"
394,1095,"C21:44"
379,271,"C5:20"
287,1713,"C34:12"
281,530,"C10:29"
306,2109,"C42:8"
345,1054,"C21:3"
299,258,"C5:7"
381,1934,"C38:33"
220,663,"C13:12"
357,1948,"C38:47"
335,1984,"C39:33"
205,2275,"C45:24"
353,1354,"C27:3"
387,1336,"C26:35"
351,369,"C7:18"
246,675,"C13:24"
271,108,"C2:7"
207,1470,"C29:19"
391,1555,"C31:4"
289,1226,"C24:25"
273,638,"C12:37"
210,1918,"C38:17"
397,630,"C12:29"
270,696,"C13:45"
245,593,"C11:42"
359,341,"C6:40"
366,1872,"C37:21"
313,65,"C1:14"
336,709,"C14:8"
263,846,"C16:45"
217,286,"C5:35"
301,1761,"C35:10"
222,466,"C9:15"
379,221,"C4:20"
325,1854,"C37:3"
320,1555,"C31:4"
266,642,"C12:41"
302,2049,"C40:48"
324,2404,"C48:3"
352,592,"C11:41"
309,2135,"C42:34"
241,1906,"C38:5"
247,1608,"C32:7"
254,1673,"C33:22"
283,1225,"C24:24"
384,2051,"C41:0"
343,2075,"C41:24"
342,2245,"C44:44"
226,1375,"C27:24"
273,688,"C13:37"
252,712,"C14:11"
356,195,"C3:44"
265,1655,"C33:4"
204,1781,"C35:30"
378,1532,"C30:31"
351,319,"C6:18"
260,1211,"C24:10"
376,2134,"C42:33"
290,573,"C11:22"
290,623,"C12:22"
208,646,"C12:45"
368,553,"C11:2"
230,1312,"C26:11"
267,2341,"C46:40"
296,1204,"C24:3"
343,2125,"C42:24"
271,107,"C2:6"
399,1672,"C33:21"
355,1154,"C23:3"
301,1711,"C34:10"
321,1357,"C27:6"
327,1974,"C39:23"
390,1924,"C38:23"
342,2195,"C43:44"
398,1054,"C21:3"
256,553,"C11:2"
274,445,"C8:44"
297,1884,"C37:33"
358,1714,"C34:13"
220,713,"C14:12"
384,2001,"C40:0"
400,1909,"C38:8"
397,580,"C11:29"
396,3,"C0:2"
396,53,"C1:2"
269,1211,"C24:10"
331,2185,"C43:34"
204,1731,"C34:30"
332,1211,"C24:10"
267,2291,"C45:40"
275,1047,"C20:46"
215,322,"C6:21"
374,340,"C6:39"
312,265,"C5:14"
316,2148,"C42:47"
392,1423,"C28:22"
315,2319,"C46:18"
298,1515,"C30:14"
285,2244,"C44:43"
326,531,"C10:30"
307,1225,"C24:24"
349,360,"C7:9"
345,1104,"C22:3"
334,690,"C13:39"
363,1204,"C24:3"
302,1999,"C39:48"
377,624,"C12:23"
352,642,"C12:41"
291,810,"C16:9"
316,2098,"C41:47"
380,1944,"C38:43"
299,308,"C6:7"
201,324,"C6:23"
353,1355,"C27:4"
270,746,"C14:45"
236,827,"C16:26"
348,1142,"C22:41"
254,1623,"C32:22"
395,536,"C10:35"
364,1231,"C24:30"
312,215,"C4:14"
237,2251,"C45:0"
306,2059,"C41:8"
212,416,"C8:15"
266,692,"C13:41"
322,466,"C9:15"
250,320,"C6:19"
336,759,"C15:8"
295,1576,"C31:25"
300,2049,"C40:48"
286,331,"C6:30"
397,530,"C10:29"
340,2301,"C46:0"
213,1421,"C28:20"
240,73,"C1:22"
393,1267,"C25:16"
320,1505,"C30:4"
238,778,"C15:27"
313,15,"C0:14"
281,531,"C10:30"
282,369,"C7:18"
265,1705,"C34:4"
263,796,"C15:45"
247,1658,"C33:7"
256,503,"C10:2"
391,1605,"C32:4"
357,1898,"C37:47"
400,1859,"C37:8"
271,57,"C1:6"
296,1254,"C25:3"
317,458,"C9:7"
228,1891,"C37:40"
346,547,"C10:46"
322,416,"C8:15"
302,1998,"C39:47"
221,1248,"C24:47"
355,1204,"C24:3"
325,1904,"C38:3"
250,270,"C5:19"
309,2134,"C42:33"
379,222,"C4:21"
335,1934,"C38:33"
337,2285,"C45:34"
246,676,"C13:25"
228,1841,"C36:40"
359,391,"C7:40"
334,640,"C12:39"
223,2003,"C40:2"
305,2118,"C42:17"
338,2292,"C45:41"
274,395,"C7:44"
326,481,"C9:30"
356,145,"C2:44"
341,1046,"C20:45"
398,1104,"C22:3"
378,1482,"C29:31"
208,696,"C13:45"
275,996,"C19:45"
268,1605,"C32:4"
352,692,"C13:41"
345,1154,"C23:3"
270,796,"C15:45"
282,319,"C6:18"
238,728,"C14:27"
234,181,"C3:30"
365,1624,"C32:23"
381,1884,"C37:33"
321,1407,"C28:6"
281,481,"C9:30"
299,358,"C7:7"
380,1994,"C39:43"
358,1664,"C33:13"
271,7,"C0:6"
288,386,"C7:35"
363,1254,"C25:3"
341,996,"C19:45"
275,1046,"C20:45"
333,1309,"C26:8"
246,726,"C14:25"
266,742,"C14:41"
315,2269,"C45:18"
366,1822,"C36:21"
292,2475,"C49:24"
390,1874,"C37:23"
394,1094,"C21:43"
298,1565,"C31:14"
362,2009,"C40:8"
367,1294,"C25:43"
331,2135,"C42:34"
256,453,"C9:2"
308,573,"C11:22"
308,623,"C12:22"
306,2009,"C40:8"
247,1659,"C33:8"
302,1948,"C38:47"
400,1809,"C36:8"
303,238,"C4:37"
253,1568,"C31:17"
336,809,"C16:8"
223,1953,"C39:2"
225,1458,"C29:7"
360,2071,"C41:20"
310,417,"C8:16"
215,272,"C5:21"
205,2225,"C44:24"
265,1755,"C35:4"
316,2099,"C41:48"
320,1455,"C29:4"
300,1999,"C39:48"
293,57,"C1:6"
296,1304,"C26:3"
253,1518,"C30:17"
257,56,"C1:5"
273,689,"C13:38"
224,1266,"C25:15"
355,1254,"C25:3"
351,320,"C6:19"
284,624,"C12:23"
364,1232,"C24:31"
373,418,"C8:17"
263,746,"C14:45"
372,546,"C10:45"
352,742,"C14:41"
294,696,"C13:45"
281,431,"C8:30"
219,1254,"C25:3"
369,1286,"C25:35"
289,1225,"C24:24"
206,1420,"C28:19"
267,2292,"C45:41"
237,2201,"C44:0"
270,846,"C16:45"
269,1210,"C24:9"
203,1478,"C29:27"
345,1204,"C24:3"
326,431,"C8:30"
391,1655,"C33:4"
220,712,"C14:11"
244,1190,"C23:39"
297,1834,"C36:33"
357,1848,"C36:47"
274,345,"C6:44"
286,281,"C5:30"
397,531,"C10:30"
309,2084,"C41:33"
398,1154,"C23:3"
351,270,"C5:19"
256,403,"C8:2"
242,1309,"C26:8"
