traj_id,cell_id,cell_names
293,3548,"C0:0"
257,3548,"C0:0"
348,3557,"C1:4"
336,3548,"C0:0"
379,3549,"C0:1"
344,3560,"C2:2"
357,3572,"C4:4"
238,3550,"C0:2"
273,3551,"C0:3"
329,3560,"C2:2"
345,3553,"C1:0"
373,3549,"C0:1"
253,3564,"C3:1"
234,3551,"C0:3"
366,3570,"C4:2"
316,3572,"C4:4"
220,3554,"C1:1"
322,3554,"C1:1"
320,3563,"C3:0"
210,3564,"C3:1"
258,3552,"C0:4"
238,3555,"C1:2"
256,3553,"C1:0"
353,3558,"C2:0"
239,3556,"C1:3"
286,3556,"C1:3"
266,3552,"C0:4"
268,3563,"C3:0"
273,3556,"C1:3"
309,3571,"C4:3"
313,3549,"C0:1"
217,3551,"C0:3"
247,3558,"C2:0"
299,3548,"C0:0"
288,3551,"C0:3"
201,3550,"C0:2"
367,3562,"C2:4"
356,3552,"C0:4"
274,3557,"C1:4"
375,3563,"C3:0"
395,3551,"C0:3"
348,3562,"C2:4"
307,3560,"C2:2"
331,3571,"C4:3"
341,3562,"C2:4"
325,3563,"C3:0"
295,3565,"C3:2"
271,3548,"C0:0"
298,3559,"C2:1"
246,3550,"C0:2"
394,3562,"C2:4"
275,3557,"C1:4"
222,3549,"C0:1"
343,3570,"C4:2"
292,3570,"C4:2"
205,3570,"C4:2"
385,3550,"C0:2"
224,3559,"C2:1"
280,3549,"C0:1"
304,3556,"C1:3"
247,3563,"C3:0"
270,3557,"C1:4"
322,3549,"C0:1"
289,3560,"C2:2"
326,3556,"C1:3"
246,3555,"C1:2"
286,3551,"C0:3"
379,3550,"C0:2"
342,3572,"C4:4"
281,3556,"C1:3"
337,3571,"C4:3"
296,3558,"C2:0"
265,3563,"C3:0"
387,3561,"C2:3"
312,3549,"C0:1"
225,3558,"C2:0"
226,3560,"C2:2"
263,3557,"C1:4"
363,3558,"C2:0"
297,3566,"C3:3"
377,3550,"C0:2"
355,3558,"C2:0"
208,3557,"C1:4"
397,3556,"C1:3"
370,3567,"C3:4"
381,3566,"C3:3"
345,3558,"C2:0"
274,3552,"C0:4"
275,3562,"C2:4"
285,3572,"C4:4"
298,3564,"C3:1"
283,3560,"C2:2"
266,3557,"C1:4"
255,3550,"C0:2"
219,3558,"C2:0"
284,3550,"C0:2"
281,3551,"C0:3"
365,3565,"C3:2"
335,3566,"C3:3"
395,3556,"C1:3"
352,3557,"C1:4"
250,3550,"C0:2"
393,3559,"C2:1"
226,3565,"C3:2"
391,3563,"C3:0"
377,3555,"C1:2"
398,3558,"C2:0"
326,3551,"C0:3"
349,3548,"C0:0"
294,3557,"C1:4"
290,3550,"C0:2"
221,3562,"C2:4"
302,3567,"C3:4"
310,3549,"C0:1"
358,3564,"C3:1"
347,3566,"C3:3"
397,3551,"C0:3"
351,3550,"C0:2"
320,3558,"C2:0"
360,3570,"C4:2"
306,3563,"C3:0"
357,3567,"C3:4"
245,3557,"C1:4"
284,3555,"C1:2"
288,3556,"C1:3"
204,3566,"C3:3"
225,3563,"C3:0"
308,3550,"C0:2"
369,3561,"C2:3"
316,3567,"C3:4"
400,3568,"C4:0"
309,3566,"C3:3"
282,3550,"C0:2"
290,3555,"C1:2"
238,3556,"C1:3"
270,3562,"C2:4"
266,3562,"C2:4"
358,3559,"C2:1"
352,3562,"C2:4"
341,3557,"C1:4"
248,3560,"C2:2"
331,3566,"C3:3"
296,3563,"C3:0"
241,3563,"C3:0"
300,3567,"C3:4"
336,3553,"C1:0"
384,3568,"C4:0"
267,3572,"C4:4"
338,3572,"C4:4"
399,3565,"C3:2"
308,3555,"C1:2"
228,3567,"C3:4"
246,3556,"C1:3"
400,3563,"C3:0"
238,3551,"C0:3"
355,3563,"C3:0"
384,3563,"C3:0"
203,3565,"C3:2"
222,3554,"C1:1"
212,3554,"C1:1"
363,3563,"C3:0"
345,3563,"C3:0"
390,3565,"C3:2"
302,3562,"C2:4"
291,3553,"C1:0"
273,3557,"C1:4"
382,3560,"C2:2"
310,3554,"C1:1"
243,3557,"C1:4"
261,3567,"C3:4"
263,3552,"C0:4"
246,3551,"C0:3"
213,3560,"C2:2"
245,3552,"C0:4"
208,3562,"C2:4"
372,3557,"C1:4"
366,3565,"C3:2"
206,3559,"C2:1"
316,3562,"C2:4"
256,3548,"C0:0"
248,3565,"C3:2"
203,3560,"C2:2"
353,3563,"C3:0"
286,3550,"C0:2"
295,3560,"C2:2"
207,3559,"C2:1"
204,3561,"C2:3"
397,3550,"C0:2"
213,3565,"C3:2"
382,3565,"C3:2"
398,3563,"C3:0"
348,3561,"C2:3"
324,3568,"C4:0"
320,3553,"C1:0"
322,3550,"C0:2"
315,3569,"C4:1"
376,3566,"C3:3"
368,3553,"C1:0"
244,3561,"C2:3"
343,3565,"C3:2"
235,3553,"C1:0"
206,3564,"C3:1"
326,3550,"C0:2"
361,3561,"C2:3"
223,3568,"C4:0"
269,3558,"C2:0"
273,3562,"C2:4"
377,3556,"C1:3"
301,3564,"C3:1"
337,3566,"C3:3"
233,3557,"C1:4"
365,3560,"C2:2"
400,3558,"C2:0"
207,3564,"C3:1"
299,3553,"C1:0"
220,3553,"C1:0"
209,3570,"C4:2"
240,3549,"C0:1"
210,3565,"C3:2"
285,3567,"C3:4"
347,3571,"C4:3"
302,3557,"C1:4"
305,3569,"C4:1"
374,3552,"C0:4"
394,3561,"C2:3"
341,3552,"C0:4"
309,3561,"C2:3"
377,3551,"C0:3"
332,3558,"C2:0"
252,3554,"C1:1"
253,3560,"C2:2"
349,3553,"C1:0"
316,3557,"C1:4"
229,3561,"C2:3"
301,3559,"C2:1"
381,3561,"C2:3"
284,3556,"C1:3"
254,3560,"C2:2"
331,3561,"C2:3"
247,3564,"C3:1"
336,3558,"C2:0"
300,3562,"C2:4"
253,3565,"C3:2"
392,3559,"C2:1"
297,3561,"C2:3"
342,3567,"C3:4"
360,3565,"C3:2"
240,3554,"C1:1"
202,3561,"C2:3"
303,3552,"C0:4"
306,3564,"C3:1"
378,3565,"C3:2"
352,3561,"C2:3"
247,3559,"C2:1"
321,3558,"C2:0"
228,3562,"C2:4"
367,3561,"C2:3"
266,3561,"C2:3"
237,3568,"C4:0"
284,3551,"C0:3"
269,3553,"C1:0"
290,3556,"C1:3"
319,3560,"C2:2"
275,3561,"C2:3"
291,3558,"C2:0"
392,3564,"C3:1"
277,3565,"C3:2"
378,3560,"C2:2"
400,3553,"C1:0"
357,3562,"C2:4"
306,3559,"C2:1"
268,3558,"C2:0"
302,3552,"C0:4"
237,3563,"C3:0"
367,3566,"C3:3"
217,3552,"C0:4"
316,3552,"C0:4"
294,3562,"C2:4"
285,3562,"C2:4"
318,3559,"C2:1"
289,3559,"C2:1"
340,3568,"C4:0"
265,3564,"C3:1"
364,3565,"C3:2"
288,3557,"C1:4"
270,3561,"C2:3"
335,3561,"C2:3"
308,3556,"C1:3"
338,3567,"C3:4"
317,3553,"C1:0"
290,3551,"C0:3"
219,3563,"C3:0"
299,3558,"C2:0"
216,3572,"C4:4"
265,3559,"C2:1"
364,3560,"C2:2"
289,3564,"C3:1"
332,3553,"C1:0"
220,3558,"C2:0"
210,3570,"C4:2"
336,3563,"C3:0"
399,3560,"C2:2"
359,3552,"C0:4"
349,3558,"C2:0"
350,3556,"C1:3"
343,3560,"C2:2"
228,3557,"C1:4"
273,3561,"C2:3"
223,3563,"C3:0"
242,3559,"C2:1"
353,3568,"C4:0"
330,3551,"C0:3"
383,3568,"C4:0"
308,3551,"C0:3"
314,3565,"C3:2"
384,3564,"C3:1"
307,3559,"C2:1"
393,3558,"C2:0"
287,3563,"C3:0"
288,3562,"C2:4"
369,3556,"C1:3"
243,3562,"C2:4"
344,3561,"C2:3"
296,3564,"C3:1"
204,3565,"C3:2"
362,3568,"C4:0"
252,3549,"C0:1"
375,3564,"C3:1"
384,3559,"C2:1"
386,3552,"C0:4"
291,3563,"C3:0"
285,3557,"C1:4"
241,3558,"C2:0"
295,3559,"C2:1"
340,3563,"C3:0"
296,3559,"C2:1"
307,3564,"C3:1"
204,3560,"C2:2"
355,3564,"C3:1"
345,3564,"C3:1"
298,3560,"C2:2"
318,3564,"C3:1"
365,3559,"C2:1"
303,3557,"C1:4"
327,3565,"C3:2"
348,3565,"C3:2"
314,3560,"C2:2"
325,3564,"C3:1"
299,3563,"C3:0"
295,3564,"C3:1"
372,3562,"C2:4"
346,3562,"C2:4"
211,3563,"C3:0"
338,3562,"C2:4"
355,3559,"C2:1"
345,3559,"C2:1"
298,3565,"C3:2"
348,3560,"C2:2"
358,3560,"C2:2"
232,3562,"C2:4"
365,3564,"C3:1"
320,3548,"C0:0"
342,3562,"C2:4"
309,3565,"C3:2"
394,3565,"C3:2"
220,3563,"C3:0"
260,3558,"C2:0"
217,3557,"C1:4"
228,3552,"C0:4"
349,3563,"C3:0"
375,3559,"C2:1"
208,3561,"C2:3"
391,3564,"C3:1"
331,3565,"C3:2"
225,3564,"C3:1"
215,3549,"C0:1"
240,3553,"C1:0"
359,3557,"C1:4"
394,3560,"C2:2"
325,3559,"C2:1"
264,3568,"C4:0"
363,3564,"C3:1"
358,3565,"C3:2"
329,3561,"C2:3"
309,3560,"C2:2"
393,3553,"C1:0"
213,3561,"C2:3"
254,3559,"C2:1"
331,3560,"C2:2"
400,3548,"C0:0"
221,3561,"C2:3"
205,3565,"C3:2"
352,3565,"C3:2"
391,3559,"C2:1"
337,3561,"C2:3"
363,3559,"C2:1"
269,3548,"C0:0"
360,3566,"C3:3"
285,3552,"C0:4"
226,3561,"C2:3"
352,3560,"C2:2"
225,3559,"C2:1"
254,3564,"C3:1"
266,3565,"C3:2"
386,3557,"C1:4"
310,3553,"C1:0"
253,3561,"C2:3"
398,3564,"C3:1"
366,3566,"C3:3"
266,3560,"C2:2"
396,3553,"C1:0"
362,3563,"C3:0"
275,3565,"C3:2"
244,3565,"C3:2"
218,3561,"C2:3"
303,3562,"C2:4"
233,3562,"C2:4"
390,3566,"C3:3"
247,3560,"C2:2"
270,3565,"C3:2"
275,3560,"C2:2"
311,3554,"C1:1"
206,3563,"C3:0"
398,3559,"C2:1"
287,3558,"C2:0"
244,3560,"C2:2"
217,3562,"C2:4"
317,3558,"C2:0"
270,3560,"C2:2"
366,3561,"C2:3"
247,3565,"C3:2"
368,3558,"C2:0"
321,3553,"C1:0"
306,3560,"C2:2"
265,3560,"C2:2"
240,3558,"C2:0"
395,3557,"C1:4"
276,3557,"C1:4"
390,3561,"C2:3"
381,3565,"C3:2"
265,3565,"C3:2"
306,3565,"C3:2"
273,3565,"C3:2"
328,3570,"C4:2"
340,3558,"C2:0"
347,3561,"C2:3"
215,3554,"C1:1"
332,3548,"C0:0"
370,3562,"C2:4"
343,3559,"C2:1"
383,3563,"C3:0"
273,3560,"C2:2"
386,3562,"C2:4"
367,3565,"C3:2"
304,3557,"C1:4"
381,3560,"C2:2"
382,3561,"C2:3"
361,3566,"C3:3"
288,3561,"C2:3"
387,3560,"C2:2"
236,3555,"C1:2"
207,3563,"C3:0"
264,3563,"C3:0"
343,3564,"C3:1"
212,3553,"C1:0"
346,3567,"C3:4"
211,3558,"C2:0"
378,3559,"C2:1"
367,3560,"C2:2"
203,3559,"C2:1"
297,3565,"C3:2"
357,3561,"C2:3"
296,3560,"C2:2"
384,3560,"C2:2"
289,3563,"C3:0"
281,3548,"C0:0"
301,3560,"C2:2"
296,3565,"C3:2"
317,3563,"C3:0"
240,3563,"C3:0"
384,3565,"C3:2"
223,3558,"C2:0"
292,3568,"C4:0"
378,3564,"C3:1"
300,3561,"C2:3"
336,3564,"C3:1"
360,3561,"C2:3"
283,3561,"C2:3"
345,3560,"C2:2"
206,3558,"C2:0"
334,3557,"C1:4"
388,3552,"C0:4"
357,3566,"C3:3"
297,3560,"C2:2"
387,3565,"C3:2"
355,3560,"C2:2"
399,3559,"C2:1"
224,3560,"C2:2"
301,3565,"C3:2"
203,3564,"C3:1"
276,3562,"C2:4"
392,3563,"C3:0"
348,3559,"C2:1"
394,3559,"C2:1"
345,3565,"C3:2"
293,3553,"C1:0"
364,3559,"C2:1"
324,3563,"C3:0"
355,3565,"C3:2"
336,3559,"C2:1"
260,3553,"C1:0"
359,3562,"C2:4"
310,3558,"C2:0"
394,3564,"C3:1"
348,3564,"C3:1"
399,3564,"C3:1"
393,3548,"C0:0"
216,3567,"C3:4"
365,3563,"C3:0"
277,3570,"C4:2"
287,3553,"C1:0"
352,3559,"C2:1"
224,3565,"C3:2"
364,3564,"C3:1"
237,3564,"C3:1"
268,3553,"C1:0"
339,3551,"C0:3"
207,3568,"C4:0"
329,3566,"C3:3"
295,3563,"C3:0"
299,3564,"C3:1"
352,3564,"C3:1"
239,3555,"C1:2"
241,3553,"C1:0"
335,3562,"C2:4"
266,3559,"C2:1"
246,3552,"C0:4"
204,3559,"C2:1"
304,3562,"C2:4"
289,3558,"C2:0"
292,3563,"C3:0"
349,3564,"C3:1"
363,3560,"C2:2"
222,3553,"C1:0"
299,3559,"C2:1"
395,3562,"C2:4"
237,3559,"C2:1"
291,3564,"C3:1"
368,3563,"C3:0"
307,3563,"C3:0"
342,3561,"C2:3"
266,3564,"C3:1"
208,3565,"C3:2"
270,3559,"C2:1"
275,3559,"C2:1"
220,3564,"C3:1"
370,3557,"C1:4"
333,3559,"C2:1"
363,3565,"C3:2"
204,3564,"C3:1"
349,3559,"C2:1"
310,3563,"C3:0"
208,3560,"C2:2"
344,3562,"C2:4"
270,3564,"C3:1"
380,3567,"C3:4"
291,3559,"C2:1"
383,3558,"C2:0"
340,3553,"C1:0"
275,3564,"C3:1"
254,3563,"C3:0"
305,3568,"C4:0"
309,3559,"C2:1"
342,3566,"C3:3"
325,3560,"C2:2"
365,3558,"C2:0"
220,3559,"C2:1"
298,3561,"C2:3"
331,3559,"C2:1"
280,3552,"C0:4"
206,3553,"C1:0"
314,3561,"C2:3"
338,3561,"C2:3"
257,3553,"C1:0"
221,3565,"C3:2"
246,3557,"C1:4"
232,3557,"C1:4"
397,3552,"C0:4"
392,3558,"C2:0"
273,3559,"C2:1"
391,3560,"C2:2"
362,3558,"C2:0"
325,3565,"C3:2"
398,3560,"C2:2"
242,3560,"C2:2"
265,3561,"C2:3"
358,3561,"C2:3"
388,3557,"C1:4"
309,3564,"C3:1"
295,3558,"C2:0"
331,3564,"C3:1"
221,3560,"C2:2"
227,3555,"C1:2"
273,3564,"C3:1"
238,3552,"C0:4"
391,3565,"C3:2"
211,3553,"C1:0"
398,3565,"C3:2"
247,3561,"C2:3"
292,3558,"C2:0"
315,3568,"C4:0"
281,3553,"C1:0"
242,3565,"C3:2"
307,3568,"C4:0"
249,3556,"C1:3"
253,3562,"C2:4"
389,3555,"C1:2"
386,3561,"C2:3"
306,3561,"C2:3"
289,3553,"C1:0"
213,3562,"C2:4"
350,3551,"C0:3"
244,3559,"C2:1"
212,3558,"C2:0"
376,3565,"C3:2"
287,3548,"C0:0"
231,3558,"C2:0"
217,3561,"C2:3"
262,3566,"C3:3"
250,3552,"C0:4"
280,3557,"C1:4"
238,3557,"C1:4"
296,3561,"C2:3"
371,3553,"C1:0"
254,3558,"C2:0"
313,3552,"C0:4"
361,3571,"C4:3"
330,3556,"C1:3"
303,3561,"C2:3"
365,3553,"C1:0"
397,3557,"C1:4"
329,3571,"C4:3"
246,3562,"C2:4"
205,3560,"C2:2"
244,3564,"C3:1"
384,3561,"C2:3"
343,3563,"C3:0"
366,3562,"C2:4"
360,3562,"C2:4"
367,3559,"C2:1"
345,3561,"C2:3"
216,3562,"C2:4"
240,3564,"C3:1"
281,3558,"C2:0"
288,3565,"C3:2"
394,3563,"C3:0"
312,3551,"C0:3"
355,3561,"C2:3"
226,3562,"C2:4"
294,3561,"C2:3"
344,3557,"C1:4"
240,3559,"C2:1"
276,3561,"C2:3"
248,3561,"C2:3"
396,3554,"C1:1"
323,3566,"C3:3"
336,3560,"C2:2"
367,3564,"C3:1"
295,3553,"C1:0"
288,3560,"C2:2"
346,3572,"C4:4"
225,3560,"C2:2"
292,3553,"C1:0"
337,3562,"C2:4"
352,3563,"C3:0"
363,3561,"C2:3"
347,3560,"C2:2"
372,3561,"C2:3"
305,3563,"C3:0"
253,3567,"C3:4"
351,3552,"C0:4"
319,3565,"C3:2"
390,3562,"C2:4"
392,3553,"C1:0"
250,3557,"C1:4"
327,3560,"C2:2"
388,3562,"C2:4"
293,3558,"C2:0"
258,3551,"C0:3"
377,3552,"C0:4"
225,3565,"C3:2"
262,3561,"C2:3"
312,3556,"C1:3"
313,3557,"C1:4"
394,3568,"C4:0"
300,3565,"C3:2"
264,3558,"C2:0"
280,3562,"C2:4"
348,3563,"C3:0"
360,3557,"C1:4"
213,3567,"C3:4"
266,3563,"C3:0"
254,3553,"C1:0"
243,3561,"C2:3"
223,3553,"C1:0"
281,3563,"C3:0"
326,3552,"C0:4"
335,3567,"C3:4"
299,3560,"C2:2"
270,3563,"C3:0"
352,3568,"C4:0"
300,3560,"C2:2"
274,3551,"C0:3"
347,3565,"C3:2"
343,3558,"C2:0"
372,3566,"C3:3"
378,3563,"C3:0"
397,3562,"C2:4"
299,3565,"C3:2"
261,3562,"C2:4"
357,3565,"C3:2"
379,3552,"C0:4"
349,3560,"C2:2"
258,3556,"C1:3"
275,3563,"C3:0"
396,3549,"C0:1"
315,3563,"C3:0"
314,3566,"C3:3"
251,3570,"C4:2"
201,3552,"C0:4"
349,3565,"C3:2"
382,3562,"C2:4"
325,3561,"C2:3"
272,3568,"C4:0"
373,3551,"C0:3"
274,3556,"C1:3"
266,3568,"C4:0"
353,3569,"C4:1"
230,3559,"C2:1"
250,3562,"C2:4"
263,3550,"C0:2"
220,3560,"C2:2"
351,3557,"C1:4"
363,3566,"C3:3"
391,3561,"C2:3"
296,3562,"C2:4"
270,3568,"C4:0"
377,3557,"C1:4"
235,3548,"C0:0"
395,3567,"C3:4"
313,3562,"C2:4"
375,3560,"C2:2"
246,3561,"C2:3"
291,3560,"C2:2"
281,3568,"C4:0"
364,3563,"C3:0"
359,3567,"C3:4"
212,3563,"C3:0"
246,3566,"C3:3"
202,3566,"C3:3"
348,3558,"C2:0"
206,3554,"C1:1"
254,3548,"C0:0"
273,3563,"C3:0"
400,3551,"C0:3"
275,3568,"C4:0"
338,3565,"C3:2"
399,3563,"C3:0"
214,3557,"C1:4"
344,3552,"C0:4"
226,3557,"C1:4"
366,3557,"C1:4"
386,3560,"C2:2"
365,3554,"C1:1"
286,3552,"C0:4"
385,3552,"C0:4"
373,3556,"C1:3"
343,3553,"C1:0"
326,3557,"C1:4"
289,3554,"C1:1"
338,3560,"C2:2"
342,3565,"C3:2"
355,3562,"C2:4"
311,3549,"C0:1"
296,3557,"C1:4"
208,3559,"C2:1"
256,3552,"C0:4"
376,3570,"C4:2"
336,3565,"C3:2"
400,3556,"C1:3"
379,3557,"C1:4"
334,3562,"C2:4"
242,3561,"C2:3"
216,3557,"C1:4"
244,3563,"C3:0"
305,3558,"C2:0"
257,3558,"C2:0"
398,3561,"C2:3"
386,3565,"C3:2"
363,3571,"C4:3"
218,3571,"C4:3"
272,3563,"C3:0"
265,3562,"C2:4"
354,3548,"C0:0"
201,3557,"C1:4"
339,3556,"C1:3"
356,3551,"C0:3"
282,3552,"C0:4"
250,3567,"C3:4"
253,3572,"C4:4"
340,3548,"C0:0"
306,3562,"C2:4"
345,3562,"C2:4"
206,3549,"C0:1"
321,3554,"C1:1"
284,3552,"C0:4"
384,3562,"C2:4"
313,3567,"C3:4"
377,3562,"C2:4"
240,3560,"C2:2"
365,3549,"C0:1"
398,3556,"C1:3"
362,3553,"C1:0"
320,3550,"C0:2"
217,3566,"C3:3"
292,3554,"C1:1"
233,3561,"C2:3"
237,3560,"C2:2"
331,3563,"C3:0"
289,3549,"C0:1"
355,3557,"C1:4"
316,3548,"C0:0"
204,3563,"C3:0"
269,3551,"C0:3"
221,3564,"C3:1"
381,3559,"C2:1"
325,3566,"C3:3"
295,3554,"C1:1"
283,3571,"C4:3"
351,3562,"C2:4"
273,3558,"C2:0"
331,3568,"C4:0"
299,3561,"C2:3"
237,3565,"C3:2"
280,3561,"C2:3"
356,3556,"C1:3"
337,3557,"C1:4"
263,3551,"C0:3"
215,3553,"C1:0"
256,3557,"C1:4"
312,3555,"C1:2"
348,3553,"C1:0"
213,3572,"C4:4"
247,3562,"C2:4"
349,3561,"C2:3"
292,3549,"C0:1"
267,3568,"C4:0"
280,3566,"C3:3"
269,3556,"C1:3"
285,3550,"C0:2"
382,3557,"C1:4"
276,3565,"C3:2"
390,3567,"C3:4"
343,3548,"C0:0"
302,3548,"C0:0"
258,3555,"C1:2"
221,3559,"C2:1"
244,3568,"C4:0"
222,3563,"C3:0"
272,3558,"C2:0"
293,3563,"C3:0"
315,3558,"C2:0"
274,3555,"C1:2"
379,3562,"C2:4"
276,3560,"C2:2"
295,3549,"C0:1"
297,3559,"C2:1"
397,3561,"C2:3"
399,3558,"C2:0"
265,3567,"C3:4"
301,3561,"C2:3"
201,3562,"C2:4"
345,3557,"C1:4"
286,3557,"C1:4"
212,3568,"C4:0"
312,3550,"C0:2"
360,3556,"C1:3"
377,3567,"C3:4"
263,3556,"C1:3"
317,3559,"C2:1"
220,3565,"C3:2"
255,3552,"C0:4"
400,3555,"C1:2"
384,3557,"C1:4"
299,3566,"C3:3"
258,3550,"C0:2"
204,3558,"C2:0"
355,3552,"C0:4"
282,3557,"C1:4"
374,3550,"C0:2"
309,3563,"C3:0"
284,3557,"C1:4"
298,3562,"C2:4"
306,3557,"C1:4"
