cell_id,grid_id,cell_names,coordinates
627,8.08281277465e+38,C4:4,0103000020E610000001000000050000000A3E38658FDE45408DF88006BCE053C00A3E38658FDE4540C2691C45B1E053C05059A89086DE4540C2691C45B1E053C05059A89086DE45408DF88006BCE053C00A3E38658FDE45408DF88006BCE053C0
628,8.08281277465e+38,C4:5,0103000020E610000001000000050000000A3E38658FDE4540C2691C45B1E053C00A3E38658FDE4540F7DAB783A6E053C05059A89086DE4540F7DAB783A6E053C05059A89086DE4540C2691C45B1E053C00A3E38658FDE4540C2691C45B1E053C0
629,8.08281277465e+38,C4:6,0103000020E610000001000000050000000A3E38658FDE4540F7DAB783A6E053C00A3E38658FDE45402C4C53C29BE053C05059A89086DE45402C4C53C29BE053C05059A89086DE4540F7DAB783A6E053C00A3E38658FDE4540F7DAB783A6E053C0
630,8.08281277465e+38,C4:7,0103000020E610000001000000050000000A3E38658FDE45402C4C53C29BE053C00A3E38658FDE454061BDEE0091E053C05059A89086DE454061BDEE0091E053C05059A89086DE45402C4C53C29BE053C00A3E38658FDE45402C4C53C29BE053C0
631,8.08281277465e+38,C4:8,0103000020E610000001000000050000000A3E38658FDE454061BDEE0091E053C00A3E38658FDE4540962E8A3F86E053C05059A89086DE4540962E8A3F86E053C05059A89086DE454061BDEE0091E053C00A3E38658FDE454061BDEE0091E053C0
632,8.08281277465e+38,C4:9,0103000020E610000001000000050000000A3E38658FDE4540962E8A3F86E053C00A3E38658FDE4540CB9F257E7BE053C05059A89086DE4540CB9F257E7BE053C05059A89086DE4540962E8A3F86E053C00A3E38658FDE4540962E8A3F86E053C0
633,8.08281277465e+38,C4:10,0103000020E610000001000000050000000A3E38658FDE4540CB9F257E7BE053C00A3E38658FDE45400011C1BC70E053C05059A89086DE45400011C1BC70E053C05059A89086DE4540CB9F257E7BE053C00A3E38658FDE4540CB9F257E7BE053C0
634,8.08281277465e+38,C4:11,0103000020E610000001000000050000000A3E38658FDE45400011C1BC70E053C00A3E38658FDE454035825CFB65E053C05059A89086DE454035825CFB65E053C05059A89086DE45400011C1BC70E053C00A3E38658FDE45400011C1BC70E053C0
635,8.08281277465e+38,C4:12,0103000020E610000001000000050000000A3E38658FDE454035825CFB65E053C00A3E38658FDE45406AF3F7395BE053C05059A89086DE45406AF3F7395BE053C05059A89086DE454035825CFB65E053C00A3E38658FDE454035825CFB65E053C0
636,8.08281277465e+38,C4:13,0103000020E610000001000000050000000A3E38658FDE45406AF3F7395BE053C00A3E38658FDE45409F64937850E053C05059A89086DE45409F64937850E053C05059A89086DE45406AF3F7395BE053C00A3E38658FDE45406AF3F7395BE053C0
637,8.08281277465e+38,C4:14,0103000020E610000001000000050000000A3E38658FDE45409F64937850E053C00A3E38658FDE4540D4D52EB745E053C05059A89086DE4540D4D52EB745E053C05059A89086DE45409F64937850E053C00A3E38658FDE45409F64937850E053C0
638,8.08281277465e+38,C4:15,0103000020E610000001000000050000000A3E38658FDE4540D4D52EB745E053C00A3E38658FDE45400947CAF53AE053C05059A89086DE45400947CAF53AE053C05059A89086DE4540D4D52EB745E053C00A3E38658FDE4540D4D52EB745E053C0
639,8.08281277465e+38,C4:16,0103000020E610000001000000050000000A3E38658FDE45400947CAF53AE053C00A3E38658FDE45403EB8653430E053C05059A89086DE45403EB8653430E053C05059A89086DE45400947CAF53AE053C00A3E38658FDE45400947CAF53AE053C0
640,8.08281277465e+38,C4:17,0103000020E610000001000000050000000A3E38658FDE45403EB8653430E053C00A3E38658FDE45407329017325E053C05059A89086DE45407329017325E053C05059A89086DE45403EB8653430E053C00A3E38658FDE45403EB8653430E053C0
641,8.08281277465e+38,C4:18,0103000020E610000001000000050000000A3E38658FDE45407329017325E053C00A3E38658FDE4540A89A9CB11AE053C05059A89086DE4540A89A9CB11AE053C05059A89086DE45407329017325E053C00A3E38658FDE45407329017325E053C0
642,8.08281277465e+38,C4:19,0103000020E610000001000000050000000A3E38658FDE4540A89A9CB11AE053C00A3E38658FDE4540DD0B38F00FE053C05059A89086DE4540DD0B38F00FE053C05059A89086DE4540A89A9CB11AE053C00A3E38658FDE4540A89A9CB11AE053C0
643,8.08281277465e+38,C4:20,0103000020E610000001000000050000000A3E38658FDE4540DD0B38F00FE053C00A3E38658FDE4540127DD32E05E053C05059A89086DE4540127DD32E05E053C05059A89086DE4540DD0B38F00FE053C00A3E38658FDE4540DD0B38F00FE053C0
644,8.08281277465e+38,C4:21,0103000020E610000001000000050000000A3E38658FDE4540127DD32E05E053C00A3E38658FDE454047EE6E6DFADF53C05059A89086DE454047EE6E6DFADF53C05059A89086DE4540127DD32E05E053C00A3E38658FDE4540127DD32E05E053C0
645,8.08281277465e+38,C4:22,0103000020E610000001000000050000000A3E38658FDE454047EE6E6DFADF53C00A3E38658FDE45407C5F0AACEFDF53C05059A89086DE45407C5F0AACEFDF53C05059A89086DE454047EE6E6DFADF53C00A3E38658FDE454047EE6E6DFADF53C0
646,8.08281277465e+38,C4:23,0103000020E610000001000000050000000A3E38658FDE45407C5F0AACEFDF53C00A3E38658FDE4540B1D0A5EAE4DF53C05059A89086DE4540B1D0A5EAE4DF53C05059A89086DE45407C5F0AACEFDF53C00A3E38658FDE45407C5F0AACEFDF53C0
647,8.08281277465e+38,C4:24,0103000020E610000001000000050000000A3E38658FDE4540B1D0A5EAE4DF53C00A3E38658FDE4540E6414129DADF53C05059A89086DE4540E6414129DADF53C05059A89086DE4540B1D0A5EAE4DF53C00A3E38658FDE4540B1D0A5EAE4DF53C0
648,8.08281277465e+38,C4:25,0103000020E610000001000000050000000A3E38658FDE4540E6414129DADF53C00A3E38658FDE45401BB3DC67CFDF53C05059A89086DE45401BB3DC67CFDF53C05059A89086DE4540E6414129DADF53C00A3E38658FDE4540E6414129DADF53C0
649,8.08281277465e+38,C4:26,0103000020E610000001000000050000000A3E38658FDE45401BB3DC67CFDF53C00A3E38658FDE4540502478A6C4DF53C05059A89086DE4540502478A6C4DF53C05059A89086DE45401BB3DC67CFDF53C00A3E38658FDE45401BB3DC67CFDF53C0
650,8.08281277465e+38,C4:27,0103000020E610000001000000050000000A3E38658FDE4540502478A6C4DF53C00A3E38658FDE4540859513E5B9DF53C05059A89086DE4540859513E5B9DF53C05059A89086DE4540502478A6C4DF53C00A3E38658FDE4540502478A6C4DF53C0
651,8.08281277465e+38,C4:28,0103000020E610000001000000050000000A3E38658FDE4540859513E5B9DF53C00A3E38658FDE4540BA06AF23AFDF53C05059A89086DE4540BA06AF23AFDF53C05059A89086DE4540859513E5B9DF53C00A3E38658FDE4540859513E5B9DF53C0
652,8.08281277465e+38,C4:29,0103000020E610000001000000050000000A3E38658FDE4540BA06AF23AFDF53C00A3E38658FDE4540EF774A62A4DF53C05059A89086DE4540EF774A62A4DF53C05059A89086DE4540BA06AF23AFDF53C00A3E38658FDE4540BA06AF23AFDF53C0
653,8.08281277465e+38,C4:30,0103000020E610000001000000050000000A3E38658FDE4540EF774A62A4DF53C00A3E38658FDE454024E9E5A099DF53C05059A89086DE454024E9E5A099DF53C05059A89086DE4540EF774A62A4DF53C00A3E38658FDE4540EF774A62A4DF53C0
654,8.08281277465e+38,C4:31,0103000020E610000001000000050000000A3E38658FDE454024E9E5A099DF53C00A3E38658FDE4540595A81DF8EDF53C05059A89086DE4540595A81DF8EDF53C05059A89086DE454024E9E5A099DF53C00A3E38658FDE454024E9E5A099DF53C0
655,8.08281277465e+38,C4:32,0103000020E610000001000000050000000A3E38658FDE4540595A81DF8EDF53C00A3E38658FDE45408ECB1C1E84DF53C05059A89086DE45408ECB1C1E84DF53C05059A89086DE4540595A81DF8EDF53C00A3E38658FDE4540595A81DF8EDF53C0
656,8.08281277465e+38,C4:33,0103000020E610000001000000050000000A3E38658FDE45408ECB1C1E84DF53C00A3E38658FDE4540C33CB85C79DF53C05059A89086DE4540C33CB85C79DF53C05059A89086DE45408ECB1C1E84DF53C00A3E38658FDE45408ECB1C1E84DF53C0
657,8.08281277465e+38,C4:34,0103000020E610000001000000050000000A3E38658FDE4540C33CB85C79DF53C00A3E38658FDE4540F8AD539B6EDF53C05059A89086DE4540F8AD539B6EDF53C05059A89086DE4540C33CB85C79DF53C00A3E38658FDE4540C33CB85C79DF53C0
658,8.08281277465e+38,C4:35,0103000020E610000001000000050000000A3E38658FDE4540F8AD539B6EDF53C00A3E38658FDE45402D1FEFD963DF53C05059A89086DE45402D1FEFD963DF53C05059A89086DE4540F8AD539B6EDF53C00A3E38658FDE4540F8AD539B6EDF53C0
659,8.08281277465e+38,C4:36,0103000020E610000001000000050000000A3E38658FDE45402D1FEFD963DF53C00A3E38658FDE454062908A1859DF53C05059A89086DE454062908A1859DF53C05059A89086DE45402D1FEFD963DF53C00A3E38658FDE45402D1FEFD963DF53C0
660,8.08281277465e+38,C4:37,0103000020E610000001000000050000000A3E38658FDE454062908A1859DF53C00A3E38658FDE4540970126574EDF53C05059A89086DE4540970126574EDF53C05059A89086DE454062908A1859DF53C00A3E38658FDE454062908A1859DF53C0
661,8.08281277465e+38,C4:38,0103000020E610000001000000050000000A3E38658FDE4540970126574EDF53C00A3E38658FDE4540CC72C19543DF53C05059A89086DE4540CC72C19543DF53C05059A89086DE4540970126574EDF53C00A3E38658FDE4540970126574EDF53C0
662,8.08281277465e+38,C4:39,0103000020E610000001000000050000000A3E38658FDE4540CC72C19543DF53C00A3E38658FDE454001E45CD438DF53C05059A89086DE454001E45CD438DF53C05059A89086DE4540CC72C19543DF53C00A3E38658FDE4540CC72C19543DF53C0
663,8.08281277465e+38,C4:40,0103000020E610000001000000050000000A3E38658FDE454001E45CD438DF53C00A3E38658FDE45403655F8122EDF53C05059A89086DE45403655F8122EDF53C05059A89086DE454001E45CD438DF53C00A3E38658FDE454001E45CD438DF53C0
664,8.08281277465e+38,C4:41,0103000020E610000001000000050000000A3E38658FDE45403655F8122EDF53C00A3E38658FDE45406BC6935123DF53C05059A89086DE45406BC6935123DF53C05059A89086DE45403655F8122EDF53C00A3E38658FDE45403655F8122EDF53C0
665,8.08281277465e+38,C4:42,0103000020E610000001000000050000000A3E38658FDE45406BC6935123DF53C00A3E38658FDE4540A0372F9018DF53C05059A89086DE4540A0372F9018DF53C05059A89086DE45406BC6935123DF53C00A3E38658FDE45406BC6935123DF53C0
666,8.08281277465e+38,C4:43,0103000020E610000001000000050000000A3E38658FDE4540A0372F9018DF53C00A3E38658FDE4540D5A8CACE0DDF53C05059A89086DE4540D5A8CACE0DDF53C05059A89086DE4540A0372F9018DF53C00A3E38658FDE4540A0372F9018DF53C0
667,8.08281277465e+38,C4:44,0103000020E610000001000000050000000A3E38658FDE4540D5A8CACE0DDF53C00A3E38658FDE45400A1A660D03DF53C05059A89086DE45400A1A660D03DF53C05059A89086DE4540D5A8CACE0DDF53C00A3E38658FDE4540D5A8CACE0DDF53C0
668,8.08281277465e+38,C4:45,0103000020E610000001000000050000000A3E38658FDE45400A1A660D03DF53C00A3E38658FDE45403F8B014CF8DE53C05059A89086DE45403F8B014CF8DE53C05059A89086DE45400A1A660D03DF53C00A3E38658FDE45400A1A660D03DF53C0
669,8.08281277465e+38,C4:46,0103000020E610000001000000050000000A3E38658FDE45403F8B014CF8DE53C00A3E38658FDE454074FC9C8AEDDE53C05059A89086DE454074FC9C8AEDDE53C05059A89086DE45403F8B014CF8DE53C00A3E38658FDE45403F8B014CF8DE53C0
670,8.08281277465e+38,C4:47,0103000020E610000001000000050000000A3E38658FDE454074FC9C8AEDDE53C00A3E38658FDE4540A96D38C9E2DE53C05059A89086DE4540A96D38C9E2DE53C05059A89086DE454074FC9C8AEDDE53C00A3E38658FDE454074FC9C8AEDDE53C0
671,8.08281277465e+38,C4:48,0103000020E610000001000000050000000A3E38658FDE4540A96D38C9E2DE53C00A3E38658FDE4540DEDED307D8DE53C05059A89086DE4540DEDED307D8DE53C05059A89086DE4540A96D38C9E2DE53C00A3E38658FDE4540A96D38C9E2DE53C0
672,8.08281277465e+38,C4:49,0103000020E610000001000000050000000A3E38658FDE4540DEDED307D8DE53C00A3E38658FDE454013506F46CDDE53C05059A89086DE454013506F46CDDE53C05059A89086DE4540DEDED307D8DE53C00A3E38658FDE4540DEDED307D8DE53C0
673,8.08281277465e+38,C5:0,0103000020E610000001000000050000005059A89086DE4540B933130CE7E053C05059A89086DE4540EEA4AE4ADCE053C0967418BC7DDE4540EEA4AE4ADCE053C0967418BC7DDE4540B933130CE7E053C05059A89086DE4540B933130CE7E053C0
674,8.08281277465e+38,C5:1,0103000020E610000001000000050000005059A89086DE4540EEA4AE4ADCE053C05059A89086DE454023164A89D1E053C0967418BC7DDE454023164A89D1E053C0967418BC7DDE4540EEA4AE4ADCE053C05059A89086DE4540EEA4AE4ADCE053C0
675,8.08281277465e+38,C5:2,0103000020E610000001000000050000005059A89086DE454023164A89D1E053C05059A89086DE45405887E5C7C6E053C0967418BC7DDE45405887E5C7C6E053C0967418BC7DDE454023164A89D1E053C05059A89086DE454023164A89D1E053C0
676,8.08281277465e+38,C5:3,0103000020E610000001000000050000005059A89086DE45405887E5C7C6E053C05059A89086DE45408DF88006BCE053C0967418BC7DDE45408DF88006BCE053C0967418BC7DDE45405887E5C7C6E053C05059A89086DE45405887E5C7C6E053C0
677,8.08281277465e+38,C5:4,0103000020E610000001000000050000005059A89086DE45408DF88006BCE053C05059A89086DE4540C2691C45B1E053C0967418BC7DDE4540C2691C45B1E053C0967418BC7DDE45408DF88006BCE053C05059A89086DE45408DF88006BCE053C0
678,8.08281277465e+38,C5:5,0103000020E610000001000000050000005059A89086DE4540C2691C45B1E053C05059A89086DE4540F7DAB783A6E053C0967418BC7DDE4540F7DAB783A6E053C0967418BC7DDE4540C2691C45B1E053C05059A89086DE4540C2691C45B1E053C0
679,8.08281277465e+38,C5:6,0103000020E610000001000000050000005059A89086DE4540F7DAB783A6E053C05059A89086DE45402C4C53C29BE053C0967418BC7DDE45402C4C53C29BE053C0967418BC7DDE4540F7DAB783A6E053C05059A89086DE4540F7DAB783A6E053C0
680,8.08281277465e+38,C5:7,0103000020E610000001000000050000005059A89086DE45402C4C53C29BE053C05059A89086DE454061BDEE0091E053C0967418BC7DDE454061BDEE0091E053C0967418BC7DDE45402C4C53C29BE053C05059A89086DE45402C4C53C29BE053C0
681,8.08281277465e+38,C5:8,0103000020E610000001000000050000005059A89086DE454061BDEE0091E053C05059A89086DE4540962E8A3F86E053C0967418BC7DDE4540962E8A3F86E053C0967418BC7DDE454061BDEE0091E053C05059A89086DE454061BDEE0091E053C0
682,8.08281277465e+38,C5:9,0103000020E610000001000000050000005059A89086DE4540962E8A3F86E053C05059A89086DE4540CB9F257E7BE053C0967418BC7DDE4540CB9F257E7BE053C0967418BC7DDE4540962E8A3F86E053C05059A89086DE4540962E8A3F86E053C0
683,8.08281277465e+38,C5:10,0103000020E610000001000000050000005059A89086DE4540CB9F257E7BE053C05059A89086DE45400011C1BC70E053C0967418BC7DDE45400011C1BC70E053C0967418BC7DDE4540CB9F257E7BE053C05059A89086DE4540CB9F257E7BE053C0
684,8.08281277465e+38,C5:11,0103000020E610000001000000050000005059A89086DE45400011C1BC70E053C05059A89086DE454035825CFB65E053C0967418BC7DDE454035825CFB65E053C0967418BC7DDE45400011C1BC70E053C05059A89086DE45400011C1BC70E053C0
685,8.08281277465e+38,C5:12,0103000020E610000001000000050000005059A89086DE454035825CFB65E053C05059A89086DE45406AF3F7395BE053C0967418BC7DDE45406AF3F7395BE053C0967418BC7DDE454035825CFB65E053C05059A89086DE454035825CFB65E053C0
686,8.08281277465e+38,C5:13,0103000020E610000001000000050000005059A89086DE45406AF3F7395BE053C05059A89086DE45409F64937850E053C0967418BC7DDE45409F64937850E053C0967418BC7DDE45406AF3F7395BE053C05059A89086DE45406AF3F7395BE053C0
687,8.08281277465e+38,C5:14,0103000020E610000001000000050000005059A89086DE45409F64937850E053C05059A89086DE4540D4D52EB745E053C0967418BC7DDE4540D4D52EB745E053C0967418BC7DDE45409F64937850E053C05059A89086DE45409F64937850E053C0
688,8.08281277465e+38,C5:15,0103000020E610000001000000050000005059A89086DE4540D4D52EB745E053C05059A89086DE45400947CAF53AE053C0967418BC7DDE45400947CAF53AE053C0967418BC7DDE4540D4D52EB745E053C05059A89086DE4540D4D52EB745E053C0
689,8.08281277465e+38,C5:16,0103000020E610000001000000050000005059A89086DE45400947CAF53AE053C05059A89086DE45403EB8653430E053C0967418BC7DDE45403EB8653430E053C0967418BC7DDE45400947CAF53AE053C05059A89086DE45400947CAF53AE053C0
690,8.08281277465e+38,C5:17,0103000020E610000001000000050000005059A89086DE45403EB8653430E053C05059A89086DE45407329017325E053C0967418BC7DDE45407329017325E053C0967418BC7DDE45403EB8653430E053C05059A89086DE45403EB8653430E053C0
691,8.08281277465e+38,C5:18,0103000020E610000001000000050000005059A89086DE45407329017325E053C05059A89086DE4540A89A9CB11AE053C0967418BC7DDE4540A89A9CB11AE053C0967418BC7DDE45407329017325E053C05059A89086DE45407329017325E053C0
692,8.08281277465e+38,C5:19,0103000020E610000001000000050000005059A89086DE4540A89A9CB11AE053C05059A89086DE4540DD0B38F00FE053C0967418BC7DDE4540DD0B38F00FE053C0967418BC7DDE4540A89A9CB11AE053C05059A89086DE4540A89A9CB11AE053C0
693,8.08281277465e+38,C5:20,0103000020E610000001000000050000005059A89086DE4540DD0B38F00FE053C05059A89086DE4540127DD32E05E053C0967418BC7DDE4540127DD32E05E053C0967418BC7DDE4540DD0B38F00FE053C05059A89086DE4540DD0B38F00FE053C0
694,8.08281277465e+38,C5:21,0103000020E610000001000000050000005059A89086DE4540127DD32E05E053C05059A89086DE454047EE6E6DFADF53C0967418BC7DDE454047EE6E6DFADF53C0967418BC7DDE4540127DD32E05E053C05059A89086DE4540127DD32E05E053C0
695,8.08281277465e+38,C5:22,0103000020E610000001000000050000005059A89086DE454047EE6E6DFADF53C05059A89086DE45407C5F0AACEFDF53C0967418BC7DDE45407C5F0AACEFDF53C0967418BC7DDE454047EE6E6DFADF53C05059A89086DE454047EE6E6DFADF53C0
696,8.08281277465e+38,C5:23,0103000020E610000001000000050000005059A89086DE45407C5F0AACEFDF53C05059A89086DE4540B1D0A5EAE4DF53C0967418BC7DDE4540B1D0A5EAE4DF53C0967418BC7DDE45407C5F0AACEFDF53C05059A89086DE45407C5F0AACEFDF53C0
697,8.08281277465e+38,C5:24,0103000020E610000001000000050000005059A89086DE4540B1D0A5EAE4DF53C05059A89086DE4540E6414129DADF53C0967418BC7DDE4540E6414129DADF53C0967418BC7DDE4540B1D0A5EAE4DF53C05059A89086DE4540B1D0A5EAE4DF53C0
698,8.08281277465e+38,C5:25,0103000020E610000001000000050000005059A89086DE4540E6414129DADF53C05059A89086DE45401BB3DC67CFDF53C0967418BC7DDE45401BB3DC67CFDF53C0967418BC7DDE4540E6414129DADF53C05059A89086DE4540E6414129DADF53C0
699,8.08281277465e+38,C5:26,0103000020E610000001000000050000005059A89086DE45401BB3DC67CFDF53C05059A89086DE4540502478A6C4DF53C0967418BC7DDE4540502478A6C4DF53C0967418BC7DDE45401BB3DC67CFDF53C05059A89086DE45401BB3DC67CFDF53C0
700,8.08281277465e+38,C5:27,0103000020E610000001000000050000005059A89086DE4540502478A6C4DF53C05059A89086DE4540859513E5B9DF53C0967418BC7DDE4540859513E5B9DF53C0967418BC7DDE4540502478A6C4DF53C05059A89086DE4540502478A6C4DF53C0
701,8.08281277465e+38,C5:28,0103000020E610000001000000050000005059A89086DE4540859513E5B9DF53C05059A89086DE4540BA06AF23AFDF53C0967418BC7DDE4540BA06AF23AFDF53C0967418BC7DDE4540859513E5B9DF53C05059A89086DE4540859513E5B9DF53C0
702,8.08281277465e+38,C5:29,0103000020E610000001000000050000005059A89086DE4540BA06AF23AFDF53C05059A89086DE4540EF774A62A4DF53C0967418BC7DDE4540EF774A62A4DF53C0967418BC7DDE4540BA06AF23AFDF53C05059A89086DE4540BA06AF23AFDF53C0
703,8.08281277465e+38,C5:30,0103000020E610000001000000050000005059A89086DE4540EF774A62A4DF53C05059A89086DE454024E9E5A099DF53C0967418BC7DDE454024E9E5A099DF53C0967418BC7DDE4540EF774A62A4DF53C05059A89086DE4540EF774A62A4DF53C0
704,8.08281277465e+38,C5:31,0103000020E610000001000000050000005059A89086DE454024E9E5A099DF53C05059A89086DE4540595A81DF8EDF53C0967418BC7DDE4540595A81DF8EDF53C0967418BC7DDE454024E9E5A099DF53C05059A89086DE454024E9E5A099DF53C0
705,8.08281277465e+38,C5:32,0103000020E610000001000000050000005059A89086DE4540595A81DF8EDF53C05059A89086DE45408ECB1C1E84DF53C0967418BC7DDE45408ECB1C1E84DF53C0967418BC7DDE4540595A81DF8EDF53C05059A89086DE4540595A81DF8EDF53C0
706,8.08281277465e+38,C5:33,0103000020E610000001000000050000005059A89086DE45408ECB1C1E84DF53C05059A89086DE4540C33CB85C79DF53C0967418BC7DDE4540C33CB85C79DF53C0967418BC7DDE45408ECB1C1E84DF53C05059A89086DE45408ECB1C1E84DF53C0
707,8.08281277465e+38,C5:34,0103000020E610000001000000050000005059A89086DE4540C33CB85C79DF53C05059A89086DE4540F8AD539B6EDF53C0967418BC7DDE4540F8AD539B6EDF53C0967418BC7DDE4540C33CB85C79DF53C05059A89086DE4540C33CB85C79DF53C0
708,8.08281277465e+38,C5:35,0103000020E610000001000000050000005059A89086DE4540F8AD539B6EDF53C05059A89086DE45402D1FEFD963DF53C0967418BC7DDE45402D1FEFD963DF53C0967418BC7DDE4540F8AD539B6EDF53C05059A89086DE4540F8AD539B6EDF53C0
709,8.08281277465e+38,C5:36,0103000020E610000001000000050000005059A89086DE45402D1FEFD963DF53C05059A89086DE454062908A1859DF53C0967418BC7DDE454062908A1859DF53C0967418BC7DDE45402D1FEFD963DF53C05059A89086DE45402D1FEFD963DF53C0
710,8.08281277465e+38,C5:37,0103000020E610000001000000050000005059A89086DE454062908A1859DF53C05059A89086DE4540970126574EDF53C0967418BC7DDE4540970126574EDF53C0967418BC7DDE454062908A1859DF53C05059A89086DE454062908A1859DF53C0
711,8.08281277465e+38,C5:38,0103000020E610000001000000050000005059A89086DE4540970126574EDF53C05059A89086DE4540CC72C19543DF53C0967418BC7DDE4540CC72C19543DF53C0967418BC7DDE4540970126574EDF53C05059A89086DE4540970126574EDF53C0
712,8.08281277465e+38,C5:39,0103000020E610000001000000050000005059A89086DE4540CC72C19543DF53C05059A89086DE454001E45CD438DF53C0967418BC7DDE454001E45CD438DF53C0967418BC7DDE4540CC72C19543DF53C05059A89086DE4540CC72C19543DF53C0
713,8.08281277465e+38,C5:40,0103000020E610000001000000050000005059A89086DE454001E45CD438DF53C05059A89086DE45403655F8122EDF53C0967418BC7DDE45403655F8122EDF53C0967418BC7DDE454001E45CD438DF53C05059A89086DE454001E45CD438DF53C0
714,8.08281277465e+38,C5:41,0103000020E610000001000000050000005059A89086DE45403655F8122EDF53C05059A89086DE45406BC6935123DF53C0967418BC7DDE45406BC6935123DF53C0967418BC7DDE45403655F8122EDF53C05059A89086DE45403655F8122EDF53C0
715,8.08281277465e+38,C5:42,0103000020E610000001000000050000005059A89086DE45406BC6935123DF53C05059A89086DE4540A0372F9018DF53C0967418BC7DDE4540A0372F9018DF53C0967418BC7DDE45406BC6935123DF53C05059A89086DE45406BC6935123DF53C0
716,8.08281277465e+38,C5:43,0103000020E610000001000000050000005059A89086DE4540A0372F9018DF53C05059A89086DE4540D5A8CACE0DDF53C0967418BC7DDE4540D5A8CACE0DDF53C0967418BC7DDE4540A0372F9018DF53C05059A89086DE4540A0372F9018DF53C0
717,8.08281277465e+38,C5:44,0103000020E610000001000000050000005059A89086DE4540D5A8CACE0DDF53C05059A89086DE45400A1A660D03DF53C0967418BC7DDE45400A1A660D03DF53C0967418BC7DDE4540D5A8CACE0DDF53C05059A89086DE4540D5A8CACE0DDF53C0
718,8.08281277465e+38,C5:45,0103000020E610000001000000050000005059A89086DE45400A1A660D03DF53C05059A89086DE45403F8B014CF8DE53C0967418BC7DDE45403F8B014CF8DE53C0967418BC7DDE45400A1A660D03DF53C05059A89086DE45400A1A660D03DF53C0
719,8.08281277465e+38,C5:46,0103000020E610000001000000050000005059A89086DE45403F8B014CF8DE53C05059A89086DE454074FC9C8AEDDE53C0967418BC7DDE454074FC9C8AEDDE53C0967418BC7DDE45403F8B014CF8DE53C05059A89086DE45403F8B014CF8DE53C0
720,8.08281277465e+38,C5:47,0103000020E610000001000000050000005059A89086DE454074FC9C8AEDDE53C05059A89086DE4540A96D38C9E2DE53C0967418BC7DDE4540A96D38C9E2DE53C0967418BC7DDE454074FC9C8AEDDE53C05059A89086DE454074FC9C8AEDDE53C0
721,8.08281277465e+38,C5:48,0103000020E610000001000000050000005059A89086DE4540A96D38C9E2DE53C05059A89086DE4540DEDED307D8DE53C0967418BC7DDE4540DEDED307D8DE53C0967418BC7DDE4540A96D38C9E2DE53C05059A89086DE4540A96D38C9E2DE53C0
722,8.08281277465e+38,C5:49,0103000020E610000001000000050000005059A89086DE4540DEDED307D8DE53C05059A89086DE454013506F46CDDE53C0967418BC7DDE454013506F46CDDE53C0967418BC7DDE4540DEDED307D8DE53C05059A89086DE4540DEDED307D8DE53C0
723,8.08281277465e+38,C6:0,0103000020E61000000100000005000000967418BC7DDE4540B933130CE7E053C0967418BC7DDE4540EEA4AE4ADCE053C0DC8F88E774DE4540EEA4AE4ADCE053C0DC8F88E774DE4540B933130CE7E053C0967418BC7DDE4540B933130CE7E053C0
724,8.08281277465e+38,C6:1,0103000020E61000000100000005000000967418BC7DDE4540EEA4AE4ADCE053C0967418BC7DDE454023164A89D1E053C0DC8F88E774DE454023164A89D1E053C0DC8F88E774DE4540EEA4AE4ADCE053C0967418BC7DDE4540EEA4AE4ADCE053C0
725,8.08281277465e+38,C6:2,0103000020E61000000100000005000000967418BC7DDE454023164A89D1E053C0967418BC7DDE45405887E5C7C6E053C0DC8F88E774DE45405887E5C7C6E053C0DC8F88E774DE454023164A89D1E053C0967418BC7DDE454023164A89D1E053C0
726,8.08281277465e+38,C6:3,0103000020E61000000100000005000000967418BC7DDE45405887E5C7C6E053C0967418BC7DDE45408DF88006BCE053C0DC8F88E774DE45408DF88006BCE053C0DC8F88E774DE45405887E5C7C6E053C0967418BC7DDE45405887E5C7C6E053C0
727,8.08281277465e+38,C6:4,0103000020E61000000100000005000000967418BC7DDE45408DF88006BCE053C0967418BC7DDE4540C2691C45B1E053C0DC8F88E774DE4540C2691C45B1E053C0DC8F88E774DE45408DF88006BCE053C0967418BC7DDE45408DF88006BCE053C0
728,8.08281277465e+38,C6:5,0103000020E61000000100000005000000967418BC7DDE4540C2691C45B1E053C0967418BC7DDE4540F7DAB783A6E053C0DC8F88E774DE4540F7DAB783A6E053C0DC8F88E774DE4540C2691C45B1E053C0967418BC7DDE4540C2691C45B1E053C0
729,8.08281277465e+38,C6:6,0103000020E61000000100000005000000967418BC7DDE4540F7DAB783A6E053C0967418BC7DDE45402C4C53C29BE053C0DC8F88E774DE45402C4C53C29BE053C0DC8F88E774DE4540F7DAB783A6E053C0967418BC7DDE4540F7DAB783A6E053C0
730,8.08281277465e+38,C6:7,0103000020E61000000100000005000000967418BC7DDE45402C4C53C29BE053C0967418BC7DDE454061BDEE0091E053C0DC8F88E774DE454061BDEE0091E053C0DC8F88E774DE45402C4C53C29BE053C0967418BC7DDE45402C4C53C29BE053C0
731,8.08281277465e+38,C6:8,0103000020E61000000100000005000000967418BC7DDE454061BDEE0091E053C0967418BC7DDE4540962E8A3F86E053C0DC8F88E774DE4540962E8A3F86E053C0DC8F88E774DE454061BDEE0091E053C0967418BC7DDE454061BDEE0091E053C0
