traj_id,cell_id,cell_names
455,3402,C9:6
214,3304,C5:28
382,3211,C2:25
131,3966,C28:0
458,3421,C9:25
323,3148,C0:22
52,3795,C22:9
115,3406,C9:10
344,3805,C22:19
125,3458,C11:2
406,3779,C21:23
163,3500,C12:14
310,3620,C16:14
120,3524,C13:8
198,3222,C3:6
455,3432,C10:6
40,3565,C14:19
234,3745,C20:19
396,3925,C26:19
270,3620,C16:14
348,3689,C18:23
5,3565,C14:19
430,3459,C11:3
130,4007,C29:11
173,3720,C19:24
441,3520,C13:4
174,3201,C2:15
51,3826,C23:10
263,3174,C1:18
352,3937,C27:1
121,3490,C12:4
323,3178,C1:22
438,3562,C14:16
157,3327,C6:21
163,3470,C11:14
299,3269,C4:23
57,3659,C17:23
446,3193,C2:7
112,3611,C16:5
366,4025,C29:29
55,3541,C13:25
236,3706,C19:10
334,3706,C19:10
170,3151,C0:25
444,3474,C11:18
271,3481,C11:25
442,3710,C19:14
114,3710,C19:14
52,3825,C23:9
265,3521,C13:5
423,3680,C18:14
307,3732,C20:6
217,3689,C18:23
335,3430,C10:4
251,3346,C7:10
213,3524,C13:8
158,3659,C17:23
158,3689,C18:23
3,3833,C23:17
291,3632,C16:26
384,3749,C20:23
236,3736,C20:10
334,3736,C20:10
449,3327,C6:21
189,3460,C11:4
475,3177,C1:21
385,3402,C9:6
348,3659,C17:23
162,3786,C22:0
444,3444,C10:18
135,3705,C19:9
60,3581,C15:5
430,3429,C10:3
435,3575,C14:29
68,3346,C7:10
427,3824,C23:8
362,3947,C27:11
354,3444,C10:18
360,3947,C27:11
45,3632,C16:26
165,3147,C0:21
264,3534,C13:18
124,3961,C27:25
363,3710,C19:14
160,3581,C15:5
182,3947,C27:11
102,3893,C25:17
381,3675,C18:9
303,3202,C2:16
373,3666,C18:0
242,3985,C28:19
167,3656,C17:20
385,3432,C10:6
419,3479,C11:23
320,3689,C18:23
141,3153,C0:27
297,3751,C20:25
58,3230,C3:14
227,3473,C11:17
66,3690,C18:24
70,3447,C10:21
470,3715,C19:19
197,3853,C24:7
410,3857,C24:11
225,3174,C1:18
288,3689,C18:23
339,3241,C3:25
259,3666,C18:0
283,3172,C1:16
11,3395,C8:29
132,3183,C1:27
167,3686,C18:20
17,3792,C22:6
169,3459,C11:3
49,3171,C1:15
314,3645,C17:9
365,3387,C8:21
70,3417,C9:21
337,3584,C15:8
240,3965,C27:29
427,3854,C24:8
78,3893,C25:17
196,3873,C24:27
261,3947,C27:11
281,3652,C17:16
193,3645,C17:9
179,3666,C18:0
18,3524,C13:8
84,3820,C23:4
331,3705,C19:9
62,3960,C27:24
330,3568,C14:22
153,3719,C19:23
184,3839,C23:23
346,3911,C26:5
465,3183,C1:27
318,3805,C22:19
353,3451,C10:25
197,3883,C25:7
248,3759,C21:3
59,3805,C22:19
474,3147,C0:21
275,3327,C6:21
221,3759,C21:3
394,3431,C10:5
47,3249,C4:3
380,3762,C21:6
8,3460,C11:4
330,3538,C13:22
397,3202,C2:16
176,3719,C19:23
115,3376,C8:10
316,3961,C27:25
169,3429,C10:3
298,3581,C15:5
80,3581,C15:5
369,3387,C8:21
290,3316,C6:10
145,3255,C4:9
65,3460,C11:4
38,3590,C15:14
75,3163,C1:7
375,3520,C13:4
91,3988,C28:22
173,3690,C18:24
324,3479,C11:23
14,3445,C10:19
81,3175,C1:19
19,3490,C12:4
105,3758,C21:2
138,3937,C27:1
16,3765,C21:9
61,3521,C13:5
435,3545,C13:29
424,3228,C3:12
110,4011,C29:15
92,3253,C4:7
479,3843,C23:27
154,3520,C13:4
351,3521,C13:5
254,3451,C10:25
203,3223,C3:7
431,3346,C7:10
33,3202,C2:16
246,3839,C23:23
113,3459,C11:3
336,3947,C27:11
37,3592,C15:16
166,3742,C20:16
421,3197,C2:11
457,3826,C23:10
482,3211,C2:25
480,3614,C16:8
178,3445,C10:19
340,3497,C12:11
220,3701,C19:5
387,3297,C5:21
1,3689,C18:23
491,3430,C10:4
40,3564,C14:18
90,3362,C7:26
244,3524,C13:8
9,3805,C22:19
404,3873,C24:27
328,3580,C15:4
486,3279,C5:3
79,3379,C8:13
297,3721,C19:25
383,3595,C15:19
24,3147,C0:21
349,3655,C17:19
280,3223,C3:7
278,3833,C23:17
113,3429,C10:3
6,3211,C2:25
137,3346,C7:10
471,3824,C23:8
366,3995,C28:29
121,3520,C13:4
295,3521,C13:5
98,3355,C7:19
417,3786,C22:0
349,3685,C18:19
489,3745,C20:19
309,3430,C10:4
406,3749,C20:23
2,3241,C3:25
133,3826,C23:10
434,3496,C12:10
219,3689,C18:23
112,3581,C15:5
307,3702,C19:6
398,3479,C11:23
209,3202,C2:16
328,3610,C16:4
17,3762,C21:6
265,3551,C14:5
247,3530,C13:14
53,3689,C18:23
335,3460,C11:4
82,3189,C2:3
132,3153,C0:27
20,3918,C26:12
59,3775,C21:19
249,3316,C6:10
12,3497,C12:11
69,3497,C12:11
443,3802,C22:16
381,3705,C19:9
212,3521,C13:5
199,3198,C2:12
358,3625,C16:19
135,3735,C20:9
83,3689,C18:23
83,3659,C17:23
189,3490,C12:4
364,3362,C7:26
361,3378,C8:12
471,3854,C24:8
20,3948,C27:12
329,3472,C11:16
207,3580,C15:4
89,3498,C12:12
28,3568,C14:22
90,3392,C8:26
433,3560,C14:14
317,3511,C12:25
63,3297,C5:21
273,3680,C18:14
269,3472,C11:16
314,3675,C18:9
219,3659,C17:23
465,3153,C0:27
258,3592,C15:16
343,3625,C16:19
292,3511,C12:25
384,3719,C19:23
363,3680,C18:14
382,3181,C1:25
193,3675,C18:9
393,3784,C21:28
28,3538,C13:22
410,3887,C25:11
53,3659,C17:23
196,3843,C23:27
494,3745,C20:19
148,3316,C6:10
389,3680,C18:14
30,3488,C12:2
218,3362,C7:26
337,3614,C16:8
405,3599,C15:23
311,3977,C28:11
3,3803,C22:17
331,3735,C20:9
207,3610,C16:4
155,3666,C18:0
377,3562,C14:16
289,3562,C14:16
426,3249,C4:3
341,3448,C10:22
440,3255,C4:9
344,3775,C21:19
43,3826,C23:10
396,3895,C25:19
476,3869,C24:23
55,3511,C12:25
342,3554,C14:8
388,3417,C9:21
395,3177,C1:21
452,3470,C11:14
140,3629,C16:23
265,3581,C15:5
271,3451,C10:25
234,3715,C19:19
139,3786,C22:0
257,3580,C15:4
291,3602,C15:26
364,3392,C8:26
8,3490,C12:4
146,3824,C23:8
325,3152,C0:26
30,3458,C11:2
118,3988,C28:22
153,3689,C18:23
442,3680,C18:14
114,3680,C18:14
120,3554,C14:8
438,3532,C13:16
51,3795,C22:9
477,3819,C23:3
345,3510,C12:24
310,3590,C15:14
445,3230,C3:14
423,3650,C17:14
45,3602,C15:26
65,3490,C12:4
239,3805,C22:19
270,3590,C15:14
127,3784,C21:28
380,3732,C20:6
19,3520,C13:4
61,3551,C14:5
49,3201,C2:15
408,3564,C14:18
282,3608,C16:2
351,3551,C14:5
21,3208,C2:22
176,3689,C18:23
36,3692,C18:26
441,3521,C13:5
446,3163,C1:7
242,3955,C27:19
157,3297,C5:21
218,3392,C8:26
493,3655,C17:19
404,3843,C23:27
257,3610,C16:4
299,3239,C3:23
360,3977,C28:11
251,3316,C6:10
491,3460,C11:4
146,3854,C24:8
123,3839,C23:23
182,3977,C28:11
213,3554,C14:8
51,3825,C23:9
220,3671,C18:5
366,3965,C27:29
268,3425,C9:29
68,3316,C6:10
102,3863,C24:17
339,3211,C2:25
493,3685,C18:19
279,3352,C7:16
264,3504,C12:18
470,3685,C18:19
282,3638,C17:2
393,3754,C20:28
411,3637,C17:1
243,3431,C10:5
419,3449,C10:23
480,3615,C16:9
391,3269,C4:23
281,3622,C16:16
164,3231,C3:15
295,3551,C14:5
261,3977,C28:11
308,3379,C8:13
48,3420,C9:24
450,3230,C3:14
78,3863,C24:17
135,3765,C21:9
300,3781,C21:25
147,3745,C20:19
286,3589,C15:13
318,3775,C21:19
184,3809,C22:23
345,3540,C13:24
290,3286,C5:10
61,3581,C15:5
479,3813,C22:27
38,3560,C14:14
306,3812,C22:26
262,3637,C17:1
381,3735,C20:9
356,3929,C26:23
333,3911,C26:5
164,3201,C2:15
18,3554,C14:8
335,3490,C12:4
119,3279,C5:3
490,3279,C5:3
372,3279,C5:3
379,3430,C10:4
351,3581,C15:5
212,3551,C14:5
406,3719,C19:23
202,3869,C24:23
411,3667,C18:1
365,3357,C7:21
429,3402,C9:6
189,3520,C13:4
482,3181,C1:25
17,3732,C20:6
314,3705,C19:9
311,4007,C29:11
4,3689,C18:23
193,3705,C19:9
278,3803,C22:17
115,3346,C7:10
239,3775,C21:19
128,3758,C21:2
429,3432,C10:6
109,3472,C11:16
127,3754,C20:28
350,3202,C2:16
309,3460,C11:4
224,3895,C25:19
166,3712,C19:16
37,3562,C14:16
331,3765,C21:9
47,3219,C3:3
319,3362,C7:26
246,3809,C22:23
262,3667,C18:1
324,3449,C10:23
75,3133,C0:7
409,3629,C16:23
410,3917,C26:11
447,3825,C23:9
370,3824,C23:8
48,3450,C10:24
371,3779,C21:23
6,3181,C1:25
232,3819,C23:3
457,3795,C22:9
369,3357,C7:21
431,3316,C6:10
87,3448,C10:22
375,3521,C13:5
342,3584,C15:8
322,3689,C18:23
44,3430,C10:4
188,3758,C21:2
496,3629,C16:23
4,3659,C17:23
384,3689,C18:23
203,3193,C2:7
9,3775,C21:19
295,3581,C15:5
327,3938,C27:2
46,3473,C11:17
268,3395,C8:29
40,3534,C13:18
154,3521,C13:5
74,3753,C20:27
206,3938,C27:2
120,3584,C15:8
244,3554,C14:8
468,3203,C2:17
217,3659,C17:23
136,3228,C3:12
93,3177,C1:21
383,3565,C14:19
287,3473,C11:17
267,3580,C15:4
111,3589,C15:13
360,4007,C29:11
2,3211,C2:25
8,3520,C13:4
212,3581,C15:5
347,3539,C13:23
182,4007,C29:11
370,3854,C24:8
380,3702,C19:6
255,3445,C10:19
457,3825,C23:9
337,3615,C16:9
387,3267,C4:21
368,3601,C15:25
322,3659,C17:23
249,3286,C5:10
65,3520,C13:4
499,3963,C27:27
489,3715,C19:19
280,3193,C2:7
137,3316,C6:10
260,3779,C21:23
320,3659,C17:23
36,3662,C17:26
443,3772,C21:16
338,3202,C2:16
294,3962,C27:26
133,3795,C22:9
300,3751,C20:25
467,3281,C5:5
3,3802,C22:16
306,3782,C21:26
97,3425,C9:29
213,3584,C15:8
288,3659,C17:23
126,3431,C10:5
225,3144,C0:18
292,3481,C11:25
59,3745,C20:19
473,3938,C27:2
462,3827,C23:11
319,3392,C8:26
196,3813,C22:27
441,3551,C14:5
488,4024,C29:28
307,3701,C19:5
477,3789,C22:3
208,3564,C14:18
273,3650,C17:14
121,3521,C13:5
433,3530,C13:14
398,3449,C10:23
460,3824,C23:8
358,3595,C15:19
261,4007,C29:11
267,3610,C16:4
467,3251,C4:5
54,3720,C19:24
449,3297,C5:21
363,3650,C17:14
491,3490,C12:4
13,3152,C0:26
220,3641,C17:5
148,3286,C5:10
389,3650,C17:14
133,3825,C23:9
399,3625,C16:19
403,3882,C25:6
343,3595,C15:19
35,3176,C1:20
204,3447,C10:21
191,3758,C21:2
180,3960,C27:24
494,3715,C19:19
55,3481,C11:25
400,3380,C8:14
200,3431,C10:5
290,3285,C5:9
16,3826,C23:10
460,3854,C24:8
299,3238,C3:22
18,3584,C15:8
82,3159,C1:3
266,3459,C11:3
272,3758,C21:2
381,3765,C21:9
142,3197,C2:11
492,3710,C19:14
204,3417,C9:21
289,3532,C13:16
377,3532,C13:16
355,3895,C25:19
413,3977,C28:11
396,3865,C24:19
63,3267,C4:21
344,3745,C20:19
74,3723,C19:27
258,3562,C14:16
405,3569,C14:23
487,3473,C11:17
215,3853,C24:7
253,3148,C0:22
310,3560,C14:14
497,3826,C23:10
17,3702,C19:6
122,3986,C28:20
237,3895,C25:19
241,3425,C9:29
442,3650,C17:14
114,3650,C17:14
43,3795,C22:9
335,3520,C13:4
270,3560,C14:14
317,3481,C11:25
480,3645,C17:9
423,3620,C16:14
314,3735,C20:9
374,3826,C23:10
234,3685,C18:19
439,3898,C25:22
403,3912,C26:6
275,3297,C5:21
441,3581,C15:5
1,3659,C17:23
404,3813,C22:27
140,3599,C15:23
193,3735,C20:9
107,3882,C25:6
100,3824,C23:8
438,3502,C12:16
158,3629,C16:23
426,3219,C3:3
266,3429,C10:3
84,3819,C23:3
226,3221,C3:5
418,3473,C11:17
332,3812,C22:26
339,3181,C1:25
422,3960,C27:24
96,3637,C17:1
300,3721,C19:25
251,3286,C5:10
309,3490,C12:4
92,3223,C3:7
406,3689,C18:23
97,3395,C8:29
242,3925,C26:19
102,3833,C23:17
321,3873,C24:27
215,3883,C25:7
26,3391,C8:25
43,3825,C23:9
60,3580,C15:4
408,3534,C13:18
68,3286,C5:10
5,3564,C14:18
226,3251,C4:5
108,3148,C0:22
388,3387,C8:21
244,3584,C15:8
104,3471,C11:15
379,3460,C11:4
410,3947,C27:11
383,3564,C14:18
342,3614,C16:8
375,3551,C14:5
123,3809,C22:23
19,3521,C13:5
39,3812,C22:26
283,3171,C1:15
100,3854,C24:8
233,3938,C27:2
76,3895,C25:19
32,3939,C27:3
54,3690,C18:24
476,3839,C23:23
481,3710,C19:14
107,3912,C26:6
154,3551,C14:5
285,3637,C17:1
446,3133,C0:7
371,3749,C20:23
78,3833,C23:17
120,3614,C16:8
108,3178,C1:22
278,3802,C22:16
249,3285,C5:9
229,3815,C22:29
125,3459,C11:3
96,3667,C18:1
232,3789,C22:3
470,3655,C17:19
73,3148,C0:22
250,3580,C15:4
264,3474,C11:18
281,3592,C15:16
60,3610,C16:4
448,3758,C21:2
77,3269,C4:23
64,3151,C0:25
31,3589,C15:13
455,3431,C10:5
157,3267,C4:21
52,3824,C23:8
235,3195,C2:9
252,3253,C4:7
356,3899,C25:23
362,3977,C28:11
38,3530,C13:14
26,3421,C9:25
50,3497,C12:11
73,3178,C1:22
412,3152,C0:26
318,3745,C20:19
44,3460,C11:4
74,3693,C18:27
150,3781,C21:25
147,3715,C19:19
66,3689,C18:23
66,3659,C17:23
42,3470,C11:14
213,3614,C16:8
72,3786,C22:0
285,3667,C18:1
241,3395,C8:29
125,3429,C10:3
235,3225,C3:9
148,3285,C5:9
391,3239,C3:23
485,3960,C27:24
260,3749,C20:23
184,3779,C21:23
121,3551,C14:5
454,3355,C7:19
250,3610,C16:4
337,3645,C17:9
159,3964,C27:28
307,3671,C18:5
491,3520,C13:4
27,3152,C0:26
201,3152,C0:26
220,3611,C16:5
413,4007,C29:11
430,3430,C10:4
239,3745,C20:19
174,3202,C2:16
52,3854,C24:8
375,3581,C15:5
357,3151,C0:25
332,3782,C21:26
224,3865,C24:19
166,3682,C18:16
431,3286,C5:10
115,3316,C6:10
154,3581,C15:5
385,3431,C10:5
37,3532,C13:16
352,3936,C27:0
189,3521,C13:5
392,3625,C16:19
160,3580,C15:4
365,3327,C6:21
334,3735,C20:9
236,3735,C20:9
367,3511,C12:25
71,3511,C12:25
10,3511,C12:25
85,3497,C12:11
95,3590,C15:14
443,3742,C20:16
2,3181,C1:25
427,3853,C24:7
354,3445,C10:19
352,3966,C28:0
153,3659,C17:23
18,3614,C16:8
409,3599,C15:23
39,3782,C21:26
390,3279,C5:3
231,3279,C5:3
172,3279,C5:3
116,3279,C5:3
211,3197,C2:11
9,3745,C20:19
181,3779,C21:23
480,3675,C18:9
246,3779,C21:23
159,3934,C26:28
368,3571,C14:25
394,3430,C10:4
173,3689,C18:23
173,3659,C17:23
314,3765,C21:9
496,3599,C15:23
7,3249,C4:3
205,3962,C27:26
264,3444,C10:18
492,3680,C18:14
193,3765,C21:9
402,3471,C11:15
386,3203,C2:17
202,3839,C23:23
40,3504,C12:18
137,3286,C5:10
176,3659,C17:23
378,4021,C29:25
203,3163,C1:7
197,3882,C25:6
99,3964,C27:28
47,3189,C2:3
229,3785,C21:29
359,3781,C21:25
292,3451,C10:25
251,3285,C5:9
369,3327,C6:21
101,3178,C1:22
160,3610,C16:4
336,3977,C28:11
427,3883,C25:7
121,3581,C15:5
3,3772,C21:16
326,3471,C11:15
94,3960,C27:24
68,3285,C5:9
321,3843,C23:27
169,3430,C10:4
489,3685,C18:19
83,3629,C16:23
185,3229,C3:13
346,3910,C26:4
347,3509,C12:23
150,3751,C20:25
273,3620,C16:14
195,3473,C11:17
380,3701,C19:5
309,3520,C13:4
101,3148,C0:22
477,3759,C21:3
363,3620,C16:14
298,3580,C15:4
80,3580,C15:4
59,3715,C19:19
291,3601,C15:25
401,3500,C12:14
34,3355,C7:19
346,3940,C27:4
129,3379,C8:13
8,3521,C13:5
280,3163,C1:7
240,3935,C26:29
99,3934,C26:28
244,3614,C16:8
84,3789,C22:3
36,3632,C16:26
65,3521,C13:5
135,3826,C23:10
45,3601,C15:25
379,3490,C12:4
389,3620,C16:14
362,4007,C29:11
197,3912,C26:6
55,3451,C10:25
208,3534,C13:18
358,3565,C14:19
19,3551,C14:5
401,3470,C11:14
248,3758,C21:2
67,3720,C19:24
387,3237,C3:21
302,3380,C8:14
407,3445,C10:19
221,3758,C21:2
399,3595,C15:19
486,3249,C4:3
432,3177,C1:21
481,3680,C18:14
144,3221,C3:5
343,3565,C14:19
80,3610,C16:4
298,3610,C16:4
494,3685,C18:19
102,3803,C22:17
317,3451,C10:25
138,3936,C27:0
436,3379,C8:13
113,3430,C10:4
342,3615,C16:9
371,3719,C19:23
117,3146,C0:20
20,3947,C27:11
16,3795,C22:9
355,3865,C24:19
449,3267,C4:21
396,3835,C23:19
105,3757,C21:1
114,3620,C16:14
442,3620,C16:14
310,3530,C13:14
289,3502,C12:16
377,3502,C12:16
337,3675,C18:9
138,3966,C28:0
331,3826,C23:10
270,3530,C13:14
356,3869,C24:23
258,3532,C13:16
304,3253,C4:7
44,3490,C12:4
144,3251,C4:5
344,3715,C19:19
237,3865,C24:19
405,3539,C13:23
120,3615,C16:9
265,3580,C15:4
117,3176,C1:20
105,3787,C22:1
283,3201,C2:15
471,3853,C24:7
78,3803,C22:17
431,3285,C5:9
56,3419,C9:23
359,3751,C20:25
22,3175,C1:19
245,3470,C11:14
112,3580,C15:4
240,3905,C25:29
315,3471,C11:15
234,3655,C17:19
177,3224,C3:8
307,3641,C17:5
384,3659,C17:23
17,3701,C19:5
238,3148,C0:22
293,3249,C4:3
220,3581,C15:5
16,3825,C23:9
439,3868,C24:22
423,3590,C15:14
210,3379,C8:13
19,3581,C15:5
242,3895,C25:19
158,3599,C15:23
260,3719,C19:23
140,3569,C14:23
334,3765,C21:9
236,3765,C21:9
29,3196,C2:10
500,3223,C3:7
328,3609,C16:3
335,3521,C13:5
150,3721,C19:25
213,3615,C16:9
63,3237,C3:21
186,3499,C12:13
82,3129,C0:3
480,3705,C19:9
265,3610,C16:4
299,3208,C2:22
189,3551,C14:5
238,3178,C1:22
391,3238,C3:22
336,4007,C29:11
106,3198,C2:12
471,3883,C25:7
88,3203,C2:17
410,3977,C28:11
275,3267,C4:21
92,3193,C2:7
56,3449,C10:23
408,3504,C12:18
420,3196,C2:10
137,3285,C5:9
112,3610,C16:4
278,3772,C21:16
186,3469,C11:13
5,3534,C13:18
426,3189,C2:3
62,3961,C27:25
383,3534,C13:18
394,3460,C11:4
192,3419,C9:23
476,3809,C22:23
232,3759,C21:3
430,3460,C11:4
123,3779,C21:23
91,3989,C28:23
67,3690,C18:24
181,3749,C20:23
281,3562,C14:16
414,3445,C10:19
428,3195,C2:9
470,3625,C16:19
388,3357,C7:21
438,3472,C11:16
91,3959,C27:23
30,3459,C11:3
18,3615,C16:9
207,3609,C16:3
498,3146,C0:20
57,3629,C16:23
341,3447,C10:21
61,3580,C15:4
76,3865,C24:19
428,3225,C3:9
318,3715,C19:19
478,3224,C3:8
147,3685,C18:19
358,3564,C14:18
192,3449,C10:23
351,3580,C15:4
498,3176,C1:20
163,3471,C11:15
214,3333,C6:27
77,3239,C3:23
51,3824,C23:8
380,3671,C18:5
8,3551,C14:5
381,3826,C23:10
124,3960,C27:24
189,3581,C15:5
146,3853,C24:7
348,3629,C16:23
359,3721,C19:25
115,3286,C5:10
379,3520,C13:4
65,3551,C14:5
349,3625,C16:19
30,3429,C10:3
343,3564,C14:18
166,3652,C17:16
458,3420,C9:24
239,3715,C19:19
224,3835,C23:19
157,3237,C3:21
243,3430,C10:4
95,3560,C14:14
368,3541,C13:25
170,3152,C0:26
61,3610,C16:4
169,3460,C11:4
37,3502,C12:16
443,3712,C19:16
49,3202,C2:16
3,3742,C20:16
351,3610,C16:4
51,3854,C24:8
58,3231,C3:15
337,3705,C19:9
491,3521,C13:5
257,3609,C16:3
392,3595,C15:19
217,3629,C16:23
244,3615,C16:9
146,3883,C25:7
247,3500,C12:14
295,3580,C15:4
488,4025,C29:29
492,3650,C17:14
9,3715,C19:19
167,3655,C17:19
321,3813,C22:27
263,3175,C1:19
44,3520,C13:4
58,3201,C2:15
406,3659,C17:23
409,3569,C14:23
303,3203,C2:17
247,3470,C11:14
365,3297,C5:21
320,3629,C16:23
167,3685,C18:19
202,3809,C22:23
212,3580,C15:4
316,3960,C27:24
496,3569,C14:23
371,3689,C18:23
410,4007,C29:11
291,3571,C14:25
342,3645,C17:9
8,3581,C15:5
288,3629,C16:23
490,3249,C4:3
119,3249,C4:3
372,3249,C4:3
40,3474,C11:18
36,3602,C15:26
424,3229,C3:13
307,3611,C16:5
366,3935,C26:29
282,3637,C17:1
214,3363,C7:27
45,3571,C14:25
65,3581,C15:5
295,3610,C16:4
340,3498,C12:12
198,3221,C3:5
444,3445,C10:19
382,3151,C0:25
7,3219,C3:3
227,3474,C11:18
102,3802,C22:16
367,3481,C11:25
10,3481,C11:25
71,3481,C11:25
17,3671,C18:5
113,3460,C11:4
203,3133,C0:7
120,3645,C17:9
447,3824,C23:8
489,3655,C17:19
333,3910,C26:4
83,3599,C15:23
335,3551,C14:5
480,3735,C20:9
429,3431,C10:5
369,3297,C5:21
297,3720,C19:24
59,3685,C18:19
227,3444,C10:18
84,3759,C21:3
347,3479,C11:23
198,3251,C4:5
212,3610,C16:4
333,3940,C27:4
273,3590,C15:14
165,3146,C0:20
260,3689,C18:23
363,3590,C15:14
135,3795,C22:9
434,3497,C12:11
47,3159,C1:3
282,3667,C18:1
481,3650,C17:14
78,3802,C22:16
309,3521,C13:5
397,3203,C2:17
394,3490,C12:4
118,3989,C28:23
280,3133,C0:7
213,3645,C17:9
208,3504,C12:18
447,3854,C24:8
430,3490,C12:4
165,3176,C1:20
389,3590,C15:14
411,3666,C18:0
457,3824,C23:8
323,3147,C0:21
475,3178,C1:22
118,3959,C27:23
370,3853,C24:7
399,3565,C14:19
353,3420,C9:24
87,3447,C10:21
69,3498,C12:12
12,3498,C12:12
421,3196,C2:10
355,3835,C23:19
33,3203,C2:17
494,3655,C17:19
330,3539,C13:23
126,3430,C10:4
396,3805,C22:19
128,3757,C21:1
79,3380,C8:14
366,3905,C25:29
135,3825,C23:9
462,3826,C23:10
181,3719,C19:23
493,3625,C16:19
475,3148,C0:22
1,3629,C16:23
237,3835,C23:19
252,3223,C3:7
258,3502,C12:16
115,3285,C5:9
262,3666,C18:0
344,3685,C18:19
331,3795,C22:9
128,3787,C22:1
486,3219,C3:3
387,3207,C2:21
327,3937,C27:1
474,3146,C0:20
457,3854,C24:8
423,3560,C14:14
335,3581,C15:5
378,3990,C28:24
380,3641,C17:5
40,3444,C10:18
89,3499,C12:13
441,3580,C15:4
442,3590,C15:14
114,3590,C15:14
278,3742,C20:16
206,3937,C27:1
151,3815,C22:29
370,3883,C25:7
405,3509,C12:23
18,3645,C17:9
254,3420,C9:24
188,3757,C21:1
314,3826,C23:10
133,3824,C23:8
474,3176,C1:20
14,3446,C10:20
234,3625,C16:19
242,3865,C24:19
193,3826,C23:10
361,3379,C8:13
89,3469,C11:13
243,3460,C11:4
188,3787,C22:1
449,3237,C3:21
200,3430,C10:4
140,3539,C13:23
199,3197,C2:11
219,3629,C16:23
331,3825,C23:9
169,3490,C12:4
353,3450,C10:24
77,3238,C3:22
178,3446,C10:20
337,3735,C20:9
158,3569,C14:23
209,3203,C2:17
53,3629,C16:23
488,3995,C28:29
286,3590,C15:14
460,3853,C24:7
267,3609,C16:3
441,3610,C16:4
491,3551,C14:5
297,3690,C18:24
293,3219,C3:3
473,3937,C27:1
133,3854,C24:8
377,3472,C11:16
289,3472,C11:16
90,3391,C8:25
342,3675,C18:9
329,3473,C11:17
408,3474,C11:18
5,3504,C12:18
24,3146,C0:20
92,3163,C1:7
383,3504,C12:18
254,3450,C10:24
482,3151,C0:25
269,3473,C11:17
281,3532,C13:16
120,3675,C18:9
63,3207,C2:21
476,3779,C21:23
244,3645,C17:9
403,3911,C26:5
66,3629,C16:23
393,3753,C20:27
460,3883,C25:7
70,3387,C8:21
470,3595,C15:19
24,3176,C1:20
21,3148,C0:22
307,3581,C15:5
480,3765,C21:9
275,3237,C3:21
452,3471,C11:15
76,3835,C23:19
43,3824,C23:8
17,3641,C17:5
378,3960,C27:24
113,3490,C12:4
54,3659,C17:23
54,3689,C18:23
266,3430,C10:4
318,3685,C18:19
356,3839,C23:23
391,3208,C2:22
57,3599,C15:23
445,3231,C3:15
368,3511,C12:25
191,3757,C21:1
147,3655,C17:19
145,3225,C3:9
21,3178,C1:22
6,3151,C0:25
426,3159,C1:3
215,3882,C25:6
358,3534,C13:18
28,3539,C13:23
388,3327,C6:21
98,3356,C7:20
213,3675,C18:9
90,3421,C9:25
381,3795,C22:9
191,3787,C22:1
95,3530,C13:14
100,3853,C24:7
364,3391,C8:25
375,3580,C15:4
166,3622,C16:16
479,3812,C22:26
272,3757,C21:1
491,3581,C15:5
187,3815,C22:29
151,3785,C21:29
224,3805,C22:19
497,3825,C23:9
399,3564,C14:18
445,3201,C2:15
341,3417,C9:21
349,3595,C15:19
348,3599,C15:23
239,3685,C18:19
111,3590,C15:14
394,3520,C13:4
309,3551,C14:5
43,3854,C24:8
374,3825,C23:9
154,3580,C15:4
272,3787,C22:1
153,3629,C16:23
343,3534,C13:18
3,3712,C19:16
107,3911,C26:5
430,3520,C13:4
455,3430,C10:4
127,3753,C20:27
443,3682,C18:16
173,3629,C16:23
492,3620,C16:14
345,3539,C13:23
379,3521,C13:5
291,3541,C13:25
381,3825,C23:9
176,3629,C16:23
334,3826,C23:10
236,3826,C23:10
218,3391,C8:25
126,3460,C11:4
215,3912,C26:6
100,3883,C25:7
271,3420,C9:24
408,3444,C10:18
392,3565,C14:19
375,3610,C16:4
217,3599,C15:23
9,3685,C18:19
122,3985,C28:19
45,3541,C13:25
433,3500,C12:14
18,3675,C18:9
32,3938,C27:2
409,3539,C13:23
157,3207,C2:21
304,3223,C3:7
154,3610,C16:4
233,3937,C27:1
81,3174,C1:18
10,3451,C10:25
367,3451,C10:25
71,3451,C10:25
184,3749,C20:23
450,3231,C3:15
364,3421,C9:25
380,3611,C16:5
98,3326,C6:20
60,3609,C16:3
433,3470,C11:14
496,3539,C13:23
121,3580,C15:4
320,3599,C15:23
102,3772,C21:16
125,3430,C10:4
393,3723,C19:27
499,3964,C27:28
308,3380,C8:14
294,3963,C27:27
181,3689,C18:23
52,3853,C24:7
202,3779,C21:23
488,3965,C27:29
385,3430,C10:4
288,3599,C15:23
44,3521,C13:5
450,3201,C2:15
96,3666,C18:0
243,3490,C12:4
337,3765,C21:9
273,3560,C14:14
200,3460,C11:4
395,3178,C1:22
164,3202,C2:16
309,3581,C15:5
37,3472,C11:16
363,3560,C14:14
489,3625,C16:19
169,3520,C13:4
279,3353,C7:17
365,3267,C4:21
218,3421,C9:25
180,3961,C27:25
78,3772,C21:16
271,3450,C10:24
372,3219,C3:3
490,3219,C3:3
119,3219,C3:3
481,3620,C16:14
250,3609,C16:3
342,3705,C19:9
448,3757,C21:1
