traj_id,cell_id
1392,576
7347,228
3058,777
7443,547
6781,615
3557,747
2860,776
6899,853
8158,678
5917,543
1055,400
108,574
7284,747
2555,476
6832,610
6336,537
7489,743
4963,606
2424,890
291,568
3613,537
6894,745
2700,676
1997,641
1092,264
4928,675
1505,675
1698,611
842,713
2181,889
4272,332
6208,480
6122,645
5971,675
7563,263
6059,851
6801,747
2796,784
4239,1130
7898,677
7889,675
6890,644
4773,811
7388,609
975,643
5514,677
1137,59
428,672
3104,747
5220,407
5446,675
3943,820
7643,605
6900,948
2850,580
3791,409
7429,574
7016,675
6305,853
7552,813
8297,714
7775,679
5726,780
2528,641
17,880
3273,575
3872,647
2400,580
1991,742
1972,407
265,1139
542,745
3762,922
7077,743
2323,849
3317,607
6795,475
5915,267
4523,645
125,1019
6951,331
4661,444
6155,818
2197,889
3173,887
618,883
211,815
3464,741
4159,576
2112,606
574,442
6756,645
4589,959
1884,574
3889,408
6041,504
5584,855
5504,741
6048,93
4534,984
6421,474
3217,850
2017,614
1044,614
8236,707
6199,674
1762,986
760,611
532,743
8405,609
4743,1019
1853,949
3401,676
2300,852
3701,648
6676,442
4906,367
7140,715
7184,468
172,569
2986,509
8131,678
5264,742
6862,1018
5143,265
6818,889
8446,643
3226,782
4276,819
5009,889
3601,602
6498,817
2469,882
5785,854
2827,266
4982,780
8356,676
2829,676
2931,502
2464,1019
7348,848
3344,677
6815,645
352,646
3986,608
1739,433
133,675
3450,409
7725,641
5019,778
4399,441
5271,614
2138,406
6385,745
3653,781
8019,920
2460,675
4610,443
7818,741
7692,538
6111,408
1606,640
4129,1020
3312,675
4231,785
90,888
8176,434
4387,676
7230,711
1020,916
6797,402
3229,750
3482,1019
4896,645
4880,439
4171,714
4697,742
8333,679
5553,948
7289,645
1689,637
7216,607
2173,644
1282,921
7780,921
6396,677
911,920
1344,645
6609,676
4621,985
5165,544
2988,479
1772,676
4326,602
5966,505
8271,513
5205,545
8056,676
4504,602
2164,443
7657,536
3418,643
697,581
640,882
6933,539
5953,433
7256,733
1896,574
7941,434
1415,573
7142,606
5993,712
1765,644
1216,644
4939,747
3585,611
3443,887
391,604
6397,782
3325,677
920,541
5146,537
1458,985
2764,743
7221,262
2602,434
4605,643
6370,575
7990,648
1046,602
1036,502
3491,681
1731,711
3721,675
8118,645
6485,612
785,543
4009,742
8005,955
8244,612
1278,647
3782,602
4438,602
7866,608
6089,405
1251,542
8294,538
5172,887
7706,850
7011,881
2016,948
5000,785
1068,885
1656,574
684,676
7395,510
6703,610
7001,602
7015,1054
912,745
5656,645
6121,547
8164,950
3268,369
1190,817
7274,882
6686,1172
1066,407
7296,536
7171,675
1451,680
4481,573
8416,608
3826,614
1752,442
2659,607
7698,672
3072,510
7404,576
4909,608
3517,408
4336,675
1687,955
7820,477
4131,741
1372,711
5351,1133
4808,677
7043,538
5651,478
3031,607
6376,365
351,366
1394,546
7449,681
4367,713
6974,641
341,570
3003,881
170,200
782,674
7787,331
2751,716
1706,812
1700,676
4651,921
2775,676
6142,609
3299,410
535,677
1402,676
1296,501
7528,272
5287,580
5496,915
2685,1212
6716,714
8449,714
1906,509
2835,436
6442,642
2941,847
5786,439
2545,513
5275,708
271,846
6110,681
6587,574
5590,545
2125,479
4270,883
6947,747
7172,545
3754,398
1756,750
7981,747
2009,682
3258,479
129,160
6739,607
4453,921
7645,331
6878,611
5917,578
7571,443
5831,744
2570,745
4282,675
2041,647
1249,849
7446,781
6892,643
8314,433
4646,330
1369,609
3846,915
7213,712
1102,812
2406,579
7262,813
3602,648
5166,895
6300,576
4557,641
7355,747
2054,848
8157,640
2976,984
7075,645
8341,467
6228,614
6547,884
6873,677
6212,853
3265,706
3726,1021
8459,713
455,540
8360,851
8143,671
5444,476
4463,479
2954,399
5997,611
4527,849
5741,986
8196,677
5589,813
2415,642
5176,816
4104,332
819,674
8471,917
6064,538
4574,676
4821,479
709,853
6058,511
7052,606
3896,676
2121,410
6561,882
2483,646
6856,709
1705,263
3699,577
3451,579
1791,610
1753,643
7575,611
1528,915
7584,1021
1197,931
239,400
939,711
3071,612
7644,853
2518,610
736,916
3654,708
6125,751
775,985
4641,816
5592,748
7658,917
8292,676
6788,479
470,342
7305,539
4702,818
5754,470
4956,777
1218,443
2180,818
5002,678
1770,784
2699,649
4006,271
6055,645
305,1095
4577,537
6328,1021
1029,538
6333,813
4565,546
1513,608
1014,714
5715,741
4632,263
1200,729
6168,812
3109,919
2771,676
2155,575
8174,711
8482,372
4642,644
2157,538
3453,582
1276,741
434,681
952,267
1987,676
7147,537
6911,713
8476,436
4997,408
4587,470
5960,680
5124,847
1099,921
1268,714
3057,812
6944,674
3657,648
86,748
8108,541
3658,471
5987,679
5395,434
23,334
1897,676
4713,539
2205,334
5364,680
8426,608
4425,364
6145,677
1327,948
5263,747
6225,779
2457,539
5098,919
5125,468
821,883
8266,440
6350,816
4344,783
627,541
1244,267
1916,547
3519,1082
3234,440
1952,369
3333,676
5024,681
8390,951
778,880
3173,922
8485,645
2542,645
2065,682
6167,406
6210,781
6743,538
4864,675
3963,880
1521,608
7509,741
7951,398
572,538
3712,645
1299,777
7812,677
6883,604
8445,608
8434,985
1479,675
21,710
6659,614
1311,510
5140,402
6581,503
2304,441
755,433
1181,501
5917,577
1559,853
6060,572
3529,408
5036,916
6949,405
1918,884
7343,434
5572,678
5232,538
6244,712
3455,399
321,604
7906,433
2140,748
7428,582
4800,676
7347,229
1132,470
478,443
4852,331
7163,265
6600,573
123,882
1865,886
7504,537
898,615
7452,781
2197,890
8074,740
1111,681
5363,706
5600,815
2511,675
8446,608
5999,340
4500,509
6580,572
6934,365
3983,744
2001,885
3662,678
4178,606
7341,572
6342,608
5390,331
5464,637
2093,576
1355,615
8398,677
7831,819
6067,1021
4071,546
6317,848
7882,606
5560,401
538,444
4424,539
2711,852
2630,714
5790,676
3845,676
3175,676
6149,401
3790,1054
6118,340
6204,717
3334,646
6131,716
1852,479
6401,573
3445,710
479,710
721,781
7714,608
5723,407
6845,264
4346,1022
3924,746
5757,744
6899,852
3825,781
1208,579
6189,674
2933,637
3635,680
7643,640
5933,779
6170,919
7383,674
815,444
6700,301
3590,675
2138,441
3184,432
6354,539
6780,645
185,676
3058,812
6276,578
5532,677
6939,675
2247,813
794,371
6633,675
2826,645
6061,913
369,676
8276,644
97,708
254,781
5991,542
2454,642
3566,262
7907,644
4309,749
1398,986
8431,744
6662,576
1404,539
8212,712
5037,606
2887,645
7242,777
4204,709
1590,443
1704,675
4194,675
1858,607
6140,441
5097,645
6446,538
7849,298
7414,747
8258,781
57,572
4143,712
4437,675
137,439
2895,950
3905,1054
3558,441
928,608
199,642
6693,439
4235,922
5095,812
7691,779
4084,778
7520,812
1874,368
1146,679
5392,744
3575,539
5294,985
5424,690
1659,672
4080,544
191,539
7277,606
7480,474
6434,782
7814,855
4648,579
5722,577
4431,576
6841,984
3097,512
278,884
503,983
2444,615
3340,986
6010,533
8251,709
3675,608
6166,575
440,509
981,574
8490,681
8076,948
4730,815
2633,440
7022,675
5655,544
4680,466
6178,510
5223,433
1374,608
397,539
7612,682
4317,675
5841,779
5626,573
134,408
7898,712
1713,675
1319,375
7681,851
2012,672
1470,440
8202,273
7189,1098
4879,983
7464,614
5856,371
1118,676
6252,409
8090,740
6518,951
5922,441
1414,921
4673,924
2469,881
6012,25
6181,572
2904,713
7797,608
6603,1018
5005,503
1240,126
5433,916
3191,671
322,680
5349,486
3142,537
5459,331
2848,747
316,512
5053,434
187,604
6169,814
8084,676
7120,1018
4896,680
4148,948
806,607
1550,675
5765,571
3289,1205
5959,407
4885,503
2717,441
1198,674
4311,401
5008,813
1774,984
3818,439
5407,606
2592,880
2530,537
345,742
3807,923
3761,339
2756,365
5678,542
2024,574
7928,741
7895,601
1785,780
2587,432
5003,779
7246,742
7101,710
8215,400
688,608
6534,729
6197,784
3672,819
2111,747
2040,445
3998,675
1771,433
8248,779
255,745
8257,568
4206,440
8321,646
6710,574
5724,746
3862,1100
5228,607
7916,852
3833,646
6942,681
166,194
2057,604
577,608
7096,576
2893,655
7198,675
7960,434
5720,812
3563,745
6147,779
3041,606
488,783
3151,672
1028,442
5345,503
4473,715
4369,813
2802,645
4325,986
442,708
2834,608
1971,441
1589,608
6757,675
1138,607
6998,741
5687,537
4626,675
8043,779
3587,513
2282,847
6327,713
5745,713
4136,713
5499,1021
2009,683
197,574
3831,577
3734,731
5629,886
7655,1019
6417,613
5252,466
7388,644
1800,785
7216,572
884,477
1676,537
6191,742
6557,813
476,434
4000,985
8165,647
6775,921
930,779
1563,607
4586,407
449,539
1522,606
2426,742
4653,503
5777,733
4874,570
7146,568
4130,1018
6218,442
1512,813
6730,815
7210,674
8222,263
4731,948
1510,676
7776,953
4965,605
7608,710
4792,884
1698,612
6245,781
3965,604
2090,848
5177,508
8281,849
811,263
1082,577
8042,733
785,578
4911,539
1026,576
110,399
3532,574
6671,740
1667,747
7676,581
1762,985
7661,817
7935,887
8451,676
5661,539
2695,681
557,607
861,812
2372,883
2475,675
7438,406
5811,713
648,676
1810,609
1835,645
3591,646
5969,915
4198,712
5126,534
3443,886
7698,637
4828,680
2414,408
1812,916
6421,509
8477,919
3733,510
1554,197
2985,608
5182,816
765,922
978,613
2591,678
4825,817
8375,715
5814,399
6694,611
3508,399
7399,675
5871,1164
5197,676
7750,646
5796,298
2431,713
2969,1130
779,641
7588,611
6208,479
4119,610
1395,984
7785,951
8291,573
1062,643
760,646
6951,366
7773,646
4360,441
7571,444
5751,574
1143,435
3168,815
7726,433
5332,676
2378,647
563,607
663,547
7263,985
4906,402
472,710
5047,1054
3773,59
2960,855
630,1054
5993,711
7495,266
8178,677
6928,536
5729,646
1318,578
1751,574
7999,642
4799,267
4230,433
769,749
4432,677
5094,675
1866,611
5717,748
520,432
7338,582
5461,783
2558,674
3988,916
5657,846
2737,676
6804,916
3731,678
419,432
3564,475
987,984
7324,577
4494,811
3285,743
1715,570
2357,780
677,573
4322,642
2118,649
3429,541
2625,573
7009,816
2023,848
2700,675
2788,846
2280,811
4816,505
2993,610
2741,341
351,365
5764,781
8147,432
6691,675
6152,575
5352,607
7332,501
4052,646
3866,368
2223,554
2732,712
3758,477
3507,812
159,709
6127,645
5685,439
7788,477
515,602
8020,882
868,573
379,433
48,401
4131,706
7457,538
743,1019
5310,434
5771,400
4764,543
271,881
3006,441
4691,543
6968,608
7542,230
3138,676
6322,608
404,1018
7874,523
7011,882
1259,611
4129,985
4801,330
71,647
5627,365
4769,466
7467,649
4493,769
4411,570
1716,711
1769,713
2376,641
4856,706
1216,679
1765,679
8318,709
1876,470
4208,889
5569,646
3844,672
817,713
7740,675
453,573
164,896
7741,815
635,546
1604,270
5276,889
1731,676
3068,166
3546,675
7660,433
7904,677
7864,442
5590,544
3276,1021
4638,740
7857,615
8269,538
3793,674
227,433
2529,512
2338,607
6232,748
2410,639
751,712
2872,368
3297,888
1553,714
5887,443
7190,886
1840,951
672,749
5194,443
4729,851
149,678
7336,816
2766,507
7194,985
3478,645
7783,672
6876,777
5484,742
804,399
2045,778
4913,580
7779,503
5129,479
1293,780
2220,710
7690,511
3540,502
8079,267
554,712
7226,469
4275,646
6700,266
4768,848
4090,883
8102,644
512,715
4705,539
1577,608
693,775
5220,406
783,436
1179,715
3688,333
4818,680
1130,475
3605,614
2814,509
1007,1054
2852,887
3745,570
7571,479
209,747
6396,712
3726,1022
5371,851
3248,605
5622,850
6164,537
4941,713
7763,882
8201,503
2443,365
5104,950
3959,614
2342,1018
7180,473
5343,477
5316,680
4813,434
4993,545
5779,683
5207,816
1956,607
2150,751
2546,916
1065,637
530,97
3197,577
451,681
3978,568
5680,577
6933,574
5997,612
1526,645
5486,782
1920,399
5288,781
2729,1021
3647,645
7722,922
5802,742
8197,915
3809,680
2415,643
5375,950
2439,676
365,922
2524,746
2290,853
6787,748
5808,366
6121,582
220,781
7110,746
6456,574
5672,641
3571,514
6030,399
1710,547
4752,640
8423,850
2362,950
6328,1022
5737,741
8345,679
8036,715
3611,647
2984,477
2886,572
6682,645
2782,511
4873,547
4535,468
3603,442
771,888
4989,952
2374,923
656,1021
7300,615
3347,671
5284,607
6076,716
3574,850
864,676
1875,512
5862,854
2521,850
337,470
822,782
1291,441
5614,644
1536,677
4466,887
6292,681
1945,645
8057,539
4776,776
5251,744
5596,610
4067,399
1746,682
2214,570
6926,408
1213,611
4896,679
8303,511
2016,949
181,574
674,441
7427,511
5971,640
7443,582
773,732
8446,643
2251,443
8286,537
6299,853
4056,409
6879,577
265,1138
3001,983
1548,672
3621,818
6684,817
5719,707
7641,477
1952,334
1720,817
464,888
7342,469
8385,1071
8046,846
7398,512
6975,1018
2626,229
598,576
702,815
7955,577
7106,645
3188,1021
7064,885
6509,509
7985,569
7138,816
3474,604
3392,433
4951,406
2818,676
8369,640
2972,850
8279,434
19,612
3770,898
3557,782
6481,645
5611,951
5365,650
6976,263
2402,366
5487,747
8390,952
2922,743
5155,882
5746,545
7114,542
2072,776
4106,676
6517,609
4508,915
2025,547
6991,475
2135,576
2255,677
1104,816
144,645
6983,543
4681,513
8162,776
8253,476
1020,915
3595,547
8288,514
3917,574
6290,882
5696,611
2373,582
5500,312
8256,510
2634,706
4722,851
6884,744
7581,501
317,647
3425,810
2327,920
835,884
6574,441
7648,577
3450,444
624,578
2173,645
3355,477
8048,713
3278,819
6297,613
6402,780
6295,948
4306,816
942,544
6450,573
3753,365
5236,538
5116,985
1490,439
7415,643
8454,441
2497,568
8393,511
6036,883
6337,646
499,915
2853,675
651,570
5229,708
3581,656
6950,589
1555,434
6625,513
4265,715
2123,649
1565,883
1672,782
863,436
647,677
6407,675
2036,644
7422,546
4113,715
5735,574
2909,232
7343,399
6606,512
4659,539
6784,400
1662,950
5952,948
8038,646
7281,922
3232,575
7575,646
3452,955
7355,782
3950,500
5071,267
1551,606
63,573
6236,400
2474,748
1396,675
5987,680
1722,715
6124,477
7665,365
72,677
2880,477
7838,812
3310,749
3192,368
2169,681
1108,880
770,331
4742,571
6598,887
511,613
5593,675
893,263
2236,674
906,433
4567,545
5250,779
7643,639
1623,611
6851,742
1630,574
5754,505
7182,574
4598,848
2318,579
2400,545
2211,547
4962,781
3408,478
6137,500
441,539
3484,746
454,1004
963,782
948,884
8473,478
6540,537
2918,476
898,616
842,678
2654,676
2274,577
6529,573
7781,510
2509,849
5005,538
1255,477
6479,813
8424,479
5076,572
5326,403
2917,679
3141,367
4988,814
6263,881
4727,675
5939,784
897,269
7859,711
6115,1002
5165,545
6566,781
4091,812
8001,742
6646,776
4245,612
7622,479
5512,740
3282,1001
5341,985
3366,812
6332,539
2545,548
5247,512
4611,815
7068,709
4621,950
1402,675
1257,1054
1972,406
5108,919
7986,983
3601,567
3211,408
275,547
1378,983
915,850
4869,852
5217,441
3381,853
4848,885
2740,743
2062,670
2230,676
6066,776
6803,573
4248,503
1880,300
3875,606
1816,744
1333,812
8167,535
887,265
7023,816
7765,851
5447,537
1849,742
7961,676
7657,501
7662,505
5392,709
7558,405
2047,572
3156,710
525,1054
3305,643
6462,740
7672,710
3074,476
4200,503
176,576
5521,853
4811,441
1186,609
2225,578
5644,59
5233,582
6524,646
5731,433
2121,411
7168,608
4147,545
2933,636
5333,469
584,646
3606,609
3638,886
6316,646
1709,613
6505,672
4368,640
4578,778
3101,812
3273,574
2088,885
2309,614
1655,439
2018,743
7644,854
1841,647
1092,229
264,514
3989,264
1359,675
1372,712
7161,577
3584,1094
3877,543
6912,676
3208,607
4916,407
6894,710
1964,195
2436,716
1244,266
3994,742
2554,611
4982,781
3850,818
3467,748
8338,920
7768,479
8343,475
7898,713
8123,644
421,849
7873,570
1593,749
7367,1199
7729,846
682,709
3640,331
6392,582
3672,818
5881,578
4779,676
4928,674
3596,818
8312,815
6149,436
755,434
5013,781
3567,372
5235,399
618,848
1916,582
5119,643
5017,707
3388,849
5576,1019
6140,442
3876,744
1763,680
6192,610
3219,656
4326,567
3648,1134
2158,920
1744,886
4966,608
2541,852
5256,543
7826,949
6214,407
1010,818
5190,573
4223,677
7347,264
4316,432
6883,569
6687,779
244,742
7921,333
3193,571
7350,233
7692,539
6845,265
5993,712
1481,709
916,930
2884,707
2855,710
4288,749
6159,740
7295,885
5750,819
4543,886
4794,608
7421,918
913,541
1458,950
8236,742
6755,818
4664,747
7287,603
712,612
8271,514
1871,644
1738,922
566,435
2258,575
2820,1131
7836,1018
6258,443
4010,444
7919,608
2048,433
6398,609
3964,747
4532,573
7416,300
6673,198
3494,783
2058,885
4803,918
5424,690
6498,782
7869,372
599,607
1995,988
4797,1021
3358,745
7465,645
2359,272
6729,574
5723,442
6545,554
4083,741
1328,984
4098,676
984,884
7900,851
8039,782
2694,675
5715,740
3772,780
5359,915
6188,1054
785,577
5932,607
88,884
8405,608
5019,779
7563,298
5349,521
5090,330
69,573
7706,851
173,578
4129,986
4716,606
8220,915
1791,609
6892,678
5467,680
6078,611
6399,505
1815,272
3172,783
86,747
1725,578
6181,607
6294,811
2690,675
2148,330
2778,954
8246,606
5456,679
6333,812
2469,882
7381,914
4808,712
5979,880
3908,442
3658,436
3085,611
3786,470
2846,440
85,742
2395,575
6831,399
704,848
107,885
3656,1019
8161,920
3002,1150
952,266
2483,645
967,612
5590,545
5639,576
1332,677
1276,706
473,576
6264,716
4858,675
3007,776
4783,713
4506,710
1336,715
6753,948
1906,510
6815,680
5083,985
5140,403
8309,745
3642,434
1223,542
1413,577
1637,509
5605,443
5817,332
2016,948
5069,607
3368,677
3146,681
306,609
2686,501
6182,847
2003,609
3867,525
2009,682
1497,607
2078,817
6929,611
8223,1020
6734,985
7959,545
5245,846
1671,1020
1914,478
1252,543
6951,331
6878,612
7049,781
15,637
551,649
7169,846
7813,331
3905,1054
7262,812
3892,1021
4699,744
3289,1170
8272,335
6561,881
561,817
6484,606
3820,1131
7775,680
470,343
974,537
7228,745
2823,443
8231,575
3602,649
4791,850
5847,744
3083,612
7929,819
6609,675
2382,576
3729,674
2805,677
1466,573
5601,514
6032,646
2629,1024
5482,742
8156,646
5062,263
3810,612
3227,365
1930,855
3509,537
4504,567
455,541
6952,366
7272,614
6187,956
2698,710
1955,949
7046,576
4274,679
3782,567
3972,933
391,569
7271,950
1760,543
5860,578
1897,675
3520,783
4510,236
7663,716
5452,782
2899,574
1774,983
5981,440
4854,510
1552,542
1834,476
8313,547
825,680
1884,575
2323,850
1016,814
3014,300
7889,640
7481,607
8329,922
6168,847
5220,371
212,608
8019,919
7907,679
3683,881
1583,638
4014,708
7713,538
5042,469
6154,475
5936,610
1025,574
4522,615
353,680
4269,512
2811,647
4159,577
5911,513
7697,816
1227,514
8440,576
4311,436
3843,442
1944,546
4654,578
7001,567
4195,783
188,649
7533,711
6385,710
7525,477
3662,677
6869,372
1952,369
309,846
5715,741
4438,567
8383,608
6875,476
7728,545
327,608
6581,504
8322,640
4528,887
725,434
3667,574
1303,331
5166,930
286,851
8280,949
7119,646
3492,677
4286,679
2636,570
3525,678
3899,573
5294,984
1126,851
1347,886
5153,1018
4464,538
2734,538
7584,1020
6483,968
4653,538
2487,572
3443,851
8465,777
250,676
1527,366
5335,921
6485,577
1864,611
4815,986
2181,888
3121,645
7011,847
6291,850
668,881
3762,921
2049,680
5592,747
3463,915
4249,609
2247,812
6654,883
5056,546
1453,400
3990,812
3499,746
1700,675
3858,640
8302,744
3835,466
6507,642
1960,922
7738,708
4397,445
5734,749
4121,983
8391,983
259,441
2989,439
3957,847
6715,680
5871,1129
7689,812
2816,812
3674,853
403,433
6805,846
265,1139
4852,366
3563,710
2896,746
7341,607
3878,819
580,512
7389,887
1165,610
620,442
5957,814
666,712
7052,605
2352,848
4204,710
8131,677
5160,476
3514,612
1382,780
1561,813
1425,439
5928,676
5293,746
662,852
5773,819
1046,567
8483,433
1036,501
5654,643
6040,749
7260,582
6009,576
2264,715
438,263
7926,613
1874,369
1852,514
762,612
6818,854
514,675
688,643
8214,576
976,817
4893,682
2195,781
3916,441
4455,1006
8441,645
7817,814
6844,920
4481,574
2243,716
1351,267
3912,1020
123,881
7941,433
6132,538
1231,915
5287,581
5528,852
8469,646
7835,852
4222,604
2507,606
5081,741
4998,503
3031,572
8419,368
467,570
633,648
593,579
4717,546
330,675
4789,442
7406,818
4996,478
3510,400
6122,646
7757,644
4108,781
5189,949
5241,439
5897,591
8141,582
2162,740
8495,816
6283,546
1617,712
4350,916
2843,365
5299,510
7755,813
3749,478
3566,297
7752,439
7880,888
2449,883
6889,568
4534,985
152,538
2426,743
5254,745
8066,476
2804,577
6576,676
2498,678
5239,850
5317,546
3205,884
1248,775
2168,510
4939,782
5280,646
3256,58
1907,1022
4025,510
1376,407
7953,852
6365,715
1513,609
109,577
5479,228
2293,645
2106,949
5721,578
2010,920
4537,782
5558,845
1122,125
1127,675
6905,848
5442,675
7181,468
3699,612
8401,881
2999,714
230,479
284,444
7414,748
6853,406
4360,440
2952,929
3460,615
7147,572
2322,744
17,915
2931,537
711,473
6903,574
4913,579
628,435
3393,746
7459,645
3953,778
5702,474
4133,747
49,781
7172,510
7715,571
4571,849
5893,503
7839,775
7176,881
3173,921
2276,547
3672,819
1486,542
784,681
2037,776
6448,466
4000,986
6762,647
3271,777
3702,748
5202,539
6766,504
3585,612
5978,815
1322,714
1792,581
5499,1022
7944,512
7487,749
7682,779
1799,848
4257,745
6476,645
846,675
2675,577
4380,710
8241,503
8056,675
6686,1137
6226,816
2600,534
5684,537
8353,920
5801,538
5675,673
5005,537
4009,743
5730,816
1292,297
3217,851
957,603
7065,610
2572,674
1315,572
3104,782
305,1096
939,712
4782,671
7310,538
1202,785
528,25
833,881
4357,537
7409,503
1493,537
5631,715
7057,573
3997,852
2516,646
1367,741
1052,918
2994,1020
6679,742
4184,675
1089,297
2610,606
630,1019
141,1020
2071,1020
7232,512
1445,680
2747,1018
8022,985
1882,503
5993,747
7613,983
3508,434
1137,60
7060,436
6652,675
2336,885
7935,922
5394,714
8271,549
5397,676
3187,948
7890,645
6085,1061
7154,672
6936,573
7579,783
4741,679
6190,1106
6782,539
4128,813
4882,609
3317,642
1505,640
2189,473
532,778
446,543
4176,714
2113,746
3896,675
287,443
1061,570
8147,433
7258,365
51,812
4127,677
4045,678
3276,1022
5030,434
2298,442
6396,713
2797,851
8318,710
732,743
8426,607
1087,343
4856,707
709,888
6968,643
6849,781
6651,511
1047,783
4832,852
3199,643
7445,647
7999,643
1984,848
1604,269
6045,443
8460,642
1053,510
5973,581
1467,299
6212,888
4943,949
6763,604
5253,990
2522,648
663,582
904,810
5417,644
819,675
4767,641
856,744
4164,605
1580,778
7453,826
6497,579
7460,608
8132,582
707,850
3688,332
1299,778
3120,442
4203,677
6230,922
3653,782
3889,407
5413,676
1786,951
5941,676
8421,820
5989,921
2761,715
401,675
1798,582
2688,582
946,920
5332,675
2391,513
1956,572
7214,442
4182,477
729,537
8212,713
1640,716
7203,264
7542,195
3919,570
6553,611
2050,745
6577,537
4867,468
576,435
980,432
2242,341
2757,409
6800,475
8063,511
834,677
7467,648
7773,681
6764,647
8358,442
6252,444
3651,984
5450,639
8305,307
6,539
6429,779
2530,572
5370,580
2877,476
1827,476
7221,263
5855,443
1544,1166
4930,846
2760,671
3678,468
5127,611
643,913
6965,613
2857,713
7413,442
5754,504
8407,817
6921,443
4800,675
6039,542
4017,613
6862,1017
2850,581
5129,480
7783,637
2328,813
1951,948
7357,675
2134,846
235,681
1612,608
6621,441
6510,643
3636,645
5787,778
3826,615
5843,1025
5550,267
5577,475
2650,812
4363,814
3998,710
4593,577
2960,820
6560,677
3684,302
2259,779
2415,678
4559,503
2028,578
4218,475
6081,609
993,607
5995,918
3136,1166
5114,468
4060,442
1038,573
4950,715
7194,950
1775,443
6821,812
8466,953
8380,443
6957,816
6328,987
6918,880
1784,715
8091,574
1369,610
2615,576
5516,606
677,608
6395,468
3169,606
6118,339
5522,916
6342,609
4888,921
2876,811
6145,678
8194,549
1715,535
2793,644
5899,811
6268,303
3670,644
971,853
7634,573
5232,503
7820,512
7388,645
3623,439
1019,573
6913,1021
3461,676
5163,367
2012,673
949,713
6298,365
6167,407
2571,677
3750,544
3309,712
5760,679
5246,853
3224,813
1433,469
4044,677
6735,966
7404,575
1702,330
3078,606
6704,333
5722,578
600,675
920,576
4206,441
5682,673
6334,712
4312,510
228,574
6502,1021
4403,681
5556,543
6519,642
6033,543
1739,468
6895,711
1661,1021
7296,501
2968,741
5743,848
775,950
7043,539
6633,640
5369,882
7438,407
579,888
1215,710
5621,884
1031,853
3498,813
7331,983
1274,884
2085,885
1633,504
6596,610
1802,918
2537,611
4080,545
1500,851
667,572
6701,571
7701,608
3262,333
5894,606
1208,614
6280,608
3275,546
12,512
2314,983
4026,342
7153,607
5544,574
269,443
2824,777
3239,334
2933,601
3450,443
1752,441
1199,679
461,476
1772,675
5018,983
165,263
1546,884
931,366
3864,672
8221,641
1229,679
3725,680
1319,340
279,816
