inter_cos,Bin limit,Bin Label,Bin Counts
0.511754307,,,
0.571947308,,,
0.577171777,,,
0.569365911,,,
0.606811781,,,
0.646970793,,,
0.694034489,,,
0.719298329,,,
0.556855012,,,
0.557361581,,,
0.488925932,,,
0.420721521,,,
0.389743866,,,
0.384041941,,,
0.476454753,,,
0.552814913,,,
0.536390113,,,
0.582148464,,,
0.58862621,,,
0.518651466,,,
0.638156019,,,
0.643845247,,,
0.692314714,,,
0.461541969,,,
0.509873131,,,
0.489386488,,,
0.472736239,,,
0.495531135,,,
0.421631523,,,
0.401928713,,,
0.42642833,,,
0.511115023,,,
0.525423365,,,
0.486259857,,,
0.528167762,,,
0.51943221,,,
0.492569011,,,
0.568310059,,,
0.62078562,,,
0.498828382,,,
0.461175392,,,
0.450826479,,,
0.491685937,,,
0.440152186,,,
0.324585104,,,
0.345079338,,,
0.376860514,,,
0.547549111,,,
0.576043076,,,
0.568336768,,,
0.564991281,,,
0.38589959,,,
0.385374233,,,
0.513224134,,,
0.479652669,,,
0.432621891,,,
0.522819919,,,
0.480997068,,,
0.485421284,,,
0.386066879,,,
0.366137905,,,
0.327451362,,,
0.328201884,,,
0.367747706,,,
0.360638713,,,
0.336525584,,,
0.30452895,,,
0.337439392,,,
0.283715415,,,
0.321711519,,,
0.365009433,,,
0.375915302,,,
0.414417017,,,
0.40829318,,,
0.43662255,,,
0.437822967,,,
0.367333305,,,
0.294710943,,,
0.294369807,,,
0.346474594,,,
0.271266141,,,
0.339730473,,,
0.328270759,,,
0.354882335,,,
0.201077988,,,
0.239591305,,,
0.268946774,,,
0.343950494,,,
0.335765773,,,
0.219236131,,,
0.348116199,,,
0.432982454,,,
0.379243117,,,
0.300791332,,,
0.297222251,,,
0.320223613,,,
0.283247443,,,
0.369243552,,,
0.279871918,,,
0.210864085,,,
0.298002309,,,
0.245307669,,,
0.232959133,,,
0.249656718,,,
0.240671193,,,
0.377405979,,,
0.234359851,,,
0.344523933,,,
0.381420627,,,
0.301011135,,,
0.243129577,,,
0.285316577,,,
0.371750153,,,
0.35873462,,,
0.294902514,,,
0.477200074,,,
0.432751002,,,
0.267065155,,,
0.282239691,,,
0.331095994,,,
0.299484012,,,
0.254613866,,,
0.176169446,,,
0.258039577,,,
0.207345871,,,
0.280443,,,
0.274860118,,,
0.279719947,,,
0.250404984,,,
0.24670527,,,
0.319139969,,,
0.279993396,,,
0.488256901,,,
0.415456561,,,
0.148898547,,,
0.207813451,,,
0.273893483,,,
0.277396876,,,
0.306451364,,,
0.264870001,,,
0.189664305,,,
0.201942145,,,
0.167802533,,,
0.184606309,,,
0.218679703,,,
0.241686433,,,
0.313932407,,,
0.272747672,,,
0.298278353,,,
0.219083771,,,
0.195877516,,,
0.44987656,,,
0.398555514,,,
0.371866975,,,
0.348994974,,,
0.378205972,,,
0.306892509,,,
0.294769873,,,
0.269120866,,,
0.236798277,,,
0.26617366,,,
0.197673582,,,
0.129138621,,,
0.195472201,,,
0.195642305,,,
0.185628653,,,
0.176148975,,,
0.263246179,,,
0.232205289,,,
0.166244239,,,
0.290361633,,,
0.319872746,,,
0.49741914,,,
0.482284873,,,
0.38859205,,,
0.345701902,,,
0.50240546,,,
0.477187356,,,
0.453007657,,,
0.402747393,,,
0.378524873,,,
0.34035899,,,
0.267042848,,,
0.135177125,,,
0.166411323,,,
0.182333113,,,
0.065601188,,,
0.207689692,,,
0.29945939,,,
0.194297466,,,
0.24127683,,,
0.318245237,,,
0.244798622,,,
0.214491796,,,
0.397924194,,,
0.492858769,,,
0.449106399,,,
0.43319617,,,
0.513516502,,,
0.357633876,,,
0.309010077,,,
0.373882003,,,
0.390431757,,,
0.387619466,,,
0.252845975,,,
0.248554183,,,
0.22686699,,,
0.213250524,,,
0.090134537,,,
0.132135475,,,
0.210613971,,,
0.199674184,,,
0.24454562,,,
0.314415902,,,
0.282802214,,,
0.264412595,,,
0.368552425,,,
0.47395569,,,
0.4540973,,,
0.438976228,,,
0.409011917,,,
0.400285017,,,
0.345981664,,,
0.364637325,,,
0.303260351,,,
0.336865311,,,
0.233205949,,,
0.249463011,,,
0.200437165,,,
0.188856123,,,
0.112666026,,,
0.100657597,,,
0.217105897,,,
0.247869269,,,
0.271207537,,,
0.344440458,,,
0.384396312,,,
0.211950159,,,
0.423179173,,,
0.540151286,,,
0.494783727,,,
0.394844785,,,
0.397033268,,,
0.390693623,,,
0.40669687,,,
0.321213912,,,
0.197075224,,,
0.116080768,,,
0.159483123,,,
0.174851825,,,
0.225574809,,,
0.107671075,,,
0.102268993,,,
0.158251285,,,
0.16497863,,,
0.334467972,,,
0.380872056,,,
0.37559712,,,
0.42319479,,,
0.511615375,,,
0.528586878,,,
0.5556431,,,
0.412776897,,,
0.345555529,,,
0.388613718,,,
0.370694345,,,
0.289717129,,,
0.172285653,,,
0.122506011,,,
0.126143076,,,
0.130674039,,,
0.221286048,,,
0.241551376,,,
0.107773897,,,
0.09696898,,,
0.167636737,,,
0.294350527,,,
0.264514065,,,
0.273566139,,,
0.258022862,,,
0.352611613,,,
0.505649787,,,
0.538241158,,,
0.51461622,,,
0.513336108,,,
0.541555539,,,
0.531542156,,,
0.517220901,,,
0.447341828,,,
0.447753653,,,
0.330192351,,,
0.36055725,,,
0.37898646,,,
0.323293592,,,
0.27804874,,,
0.221994728,,,
0.15089438,,,
0.049564494,,,
0.126931593,,,
0.107757015,,,
0.132189098,,,
0.138681294,,,
0.144691111,,,
0.212689302,,,
0.354377058,,,
0.517792581,,,
0.557132128,,,
0.525852759,,,
0.42840274,,,
0.38137931,,,
0.321820329,,,
0.318519749,,,
0.284912602,,,
0.181936979,,,
0.159801586,,,
0.197825721,,,
0.140642663,,,
0.153231691,,,
0.083471953,,,
0.046195568,,,
0.286938369,,,
0.550428915,,,
0.531997166,,,
0.552551244,,,
0.513896616,,,
0.454824207,,,
0.484470431,,,
0.5159779,,,
0.528075194,,,
0.480914042,,,
0.374393231,,,
0.419860904,,,
0.353550217,,,
0.342715077,,,
0.262941691,,,
0.19131543,,,
0.188272378,,,
0.18233318,,,
0.099822012,,,
0.112580198,,,
0.053658943,,,
0.021468321,,,
0.51601292,,,
0.458333344,,,
0.47304284,,,
0.463405752,,,
0.481931849,,,
0.469860625,,,
0.491603615,,,
0.38567156,,,
0.46633743,,,
0.408946365,,,
0.236445972,,,
0.227887912,,,
0.179991826,,,
0.178245052,,,
0.242534103,,,
0.074191437,,,
0.089400995,,,
0.109115802,,,
0.054798306,,,
0.270433324,,,
0.546213982,,,
0.507878192,,,
0.523975175,,,
0.492154787,,,
0.453117341,,,
0.550879448,,,
0.498686473,,,
0.335350245,,,
0.352161806,,,
0.267786566,,,
0.196171771,,,
0.111106269,,,
0.075763116,,,
0.2273926,,,
0.221363056,,,
0.535800965,,,
0.551540956,,,
0.526134776,,,
0.48670959,,,
0.544284744,,,
0.558549991,,,
0.476992704,,,
0.457495261,,,
0.409642568,,,
0.286345937,,,
0.311531385,,,
0.273553529,,,
0.122036339,,,
0.11122397,,,
0.267558118,,,
0.252544617,,,
0.308796247,,,
0.298467221,,,
0.304492606,,,
0.481820478,,,
0.514610021,,,
0.473195148,,,
0.533169664,,,
0.504783806,,,
0.475468897,,,
0.372904286,,,
0.259567378,,,
0.185939741,,,
0.229969564,,,
0.266489518,,,
0.328628693,,,
0.404619387,,,
0.454824454,,,
0.488940888,,,
0.477875462,,,
0.473419862,,,
0.51071484,,,
0.541189906,,,
0.415144283,,,
0.437704139,,,
0.386495609,,,
0.28599349,,,
0.182070281,,,
0.139576615,,,
0.343852928,,,
0.250169931,,,
0.465524299,,,
0.502607738,,,
0.491402808,,,
0.541133937,,,
0.599955927,,,
0.576861167,,,
0.541874995,,,
0.525430777,,,
0.431481654,,,
0.464397516,,,
0.452222765,,,
0.518624755,,,
0.546252358,,,
0.45182444,,,
0.484569953,,,
0.310948378,,,
0.228441621,,,
0.528278808,,,
0.549472632,,,
0.551694915,,,
0.559418307,,,
0.425733153,,,
0.468782932,,,
0.427093311,,,
0.457275173,,,
0.587482537,,,
0.517871068,,,
0.421258812,,,
0.457402041,,,
0.262633005,,,
0.253140568,,,
0.336198369,,,
0.243289202,,,
0.225481041,,,
0.21430792,,,
0.23447566,,,
0.266692783,,,
0.265869223,,,
0.516581794,,,
0.537989948,,,
0.463839934,,,
0.405771497,,,
0.568962501,,,
0.62272603,,,
0.538073263,,,
0.54520069,,,
0.407732968,,,
0.316773263,,,
0.281709615,,,
0.338385129,,,
0.243975909,,,
0.534837553,,,
0.391289155,,,
0.421109122,,,
0.343996299,,,
0.344681094,,,
0.630288742,,,
0.666597397,,,
0.637118507,,,
0.440348857,,,
0.339635184,,,
0.305502283,,,
0.34981766,,,
0.272452785,,,
0.305450403,,,
0.237546151,,,
0.536769947,,,
0.437366477,,,
0.429691581,,,
0.424498651,,,
0.366589983,,,
0.375584946,,,
0.638745255,,,
0.629176139,,,
0.613568759,,,
0.540166192,,,
0.547705611,,,
0.394073789,,,
0.321150535,,,
0.300833486,,,
0.262191567,,,
0.260143596,,,
0.397111453,,,
0.768008841,,,
0.722231308,,,
0.720283069,,,
0.66495354,,,
0.652710733,,,
0.594772999,,,
0.925535155,,,
0.960694355,,,
0.97160325,,,
0.787165305,,,
0.678190053,,,
0.629400259,,,
0.623609223,,,
0.646078143,,,
0.584536888,,,
0.631150601,,,
0.698543562,,,
0.73841818,,,
0.850924436,,,
0.762589849,,,
0.749179578,,,
0.629119262,,,
0.564832725,,,
0.572124402,,,
0.568031909,,,
0.644042006,,,
0.636152271,,,
0.640981765,,,
0.632458432,,,
0.663602419,,,
0.701146779,,,
0.748562953,,,
0.755986549,,,
0.595212588,,,
0.648340874,,,
0.591042457,,,
0.509843864,,,
0.495254552,,,
0.499190673,,,
0.608197414,,,
0.609753398,,,
0.580976205,,,
0.647784418,,,
0.628035773,,,
0.586773892,,,
0.695577686,,,
0.707850492,,,
0.726512052,,,
0.477048421,,,
0.578894808,,,
0.574344279,,,
0.574193193,,,
0.599309274,,,
0.536176854,,,
0.513622048,,,
0.546968624,,,
0.551794297,,,
0.547564966,,,
0.576462259,,,
0.561346071,,,
0.533487884,,,
0.599381299,,,
0.65282594,,,
0.553552261,,,
0.531467507,,,
0.536341364,,,
0.578462653,,,
0.544348321,,,
0.433638795,,,
0.453077272,,,
0.482875647,,,
0.600926697,,,
0.627366108,,,
0.630499901,,,
0.420907189,,,
0.424646,,,
0.556031494,,,
0.519020661,,,
0.474399413,,,
0.554335074,,,
0.504622007,,,
0.518227784,,,
0.45942039,,,
0.430643063,,,
0.404476354,,,
0.431156915,,,
0.464900514,,,
0.448937593,,,
0.426447805,,,
0.34971746,,,
0.372087457,,,
0.32357475,,,
0.367589617,,,
0.400870242,,,
0.391293015,,,
0.417850903,,,
0.40818028,,,
0.459844601,,,
0.45997012,,,
0.418296447,,,
0.365969083,,,
0.355916256,,,
0.426115705,,,
0.333702093,,,
0.414439953,,,
0.408071221,,,
0.441075357,,,
0.227333076,,,
0.251752947,,,
0.248026257,,,
0.348178056,,,
0.359428737,,,
0.266560854,,,
0.361112714,,,
0.434063607,,,
0.374315596,,,
0.349123814,,,
0.328871057,,,
0.347774072,,,
0.329726601,,,
0.399480684,,,
0.344932635,,,
0.266527598,,,
0.316908786,,,
0.24876953,,,
0.23273851,,,
0.216506052,,,
0.222139642,,,
0.366512335,,,
0.251052977,,,
0.352145235,,,
0.366531771,,,
0.291867919,,,
0.278608131,,,
0.323487329,,,
0.379461238,,,
0.373768927,,,
0.335707448,,,
0.467088744,,,
0.286744692,,,
0.295921557,,,
0.325218833,,,
0.302380579,,,
0.231949214,,,
0.126389765,,,
0.204488116,,,
0.194751758,,,
0.286838132,,,
0.28210013,,,
0.265641925,,,
0.259477297,,,
0.264563141,,,
0.346942208,,,
0.320506034,,,
0.527078222,,,
0.140870306,,,
0.197887275,,,
0.273734111,,,
0.278192017,,,
0.293431685,,,
0.237889372,,,
0.117917883,,,
0.14615168,,,
0.111381562,,,
0.155649392,,,
0.203241638,,,
0.231089455,,,
0.288728249,,,
0.25568122,,,
0.297482101,,,
0.213502065,,,
0.191925316,,,
0.435909277,,,
0.376766325,,,
0.363912235,,,
0.289316972,,,
0.283694507,,,
0.259382702,,,
0.217466846,,,
0.23238969,,,
0.1626914,,,
0.056434697,,,
0.121691933,,,
0.126015672,,,
0.155549591,,,
0.159939607,,,
0.240962494,,,
0.200042426,,,
0.131384113,,,
0.253283392,,,
0.279987182,,,
0.536777442,,,
0.520485652,,,
0.476801169,,,
0.470177848,,,
0.440615166,,,
0.382342869,,,
0.357569609,,,
0.317937877,,,
0.222059563,,,
0.091155196,,,
0.127716936,,,
0.135557568,,,
0.142560877,,,
0.222640687,,,
0.142733318,,,
0.189011804,,,
0.259513369,,,
0.204811114,,,
0.192320955,,,
0.357042275,,,
0.42865486,,,
0.389836635,,,
0.380808547,,,
0.554061471,,,
0.361360697,,,
0.287626346,,,
0.334825871,,,
0.358995586,,,
0.362374422,,,
0.196719961,,,
0.177200476,,,
0.172763803,,,
0.150602401,,,
0.034405222,,,
0.070681878,,,
0.143169109,,,
0.168435651,,,
0.194290249,,,
0.239039537,,,
0.234011307,,,
0.215705466,,,
0.289161305,,,
0.400882406,,,
0.395182823,,,
0.386332863,,,
0.382682795,,,
0.373245455,,,
0.2842642,,,
0.294788374,,,
0.239868871,,,
0.260713024,,,
0.151575432,,,
0.170605824,,,
0.14749522,,,
0.109291703,,,
0.041138038,,,
0.036680955,,,
0.159454368,,,
0.267755682,,,
0.33463146,,,
0.162758907,,,
0.364480448,,,
0.499967728,,,
0.452859389,,,
0.367994021,,,
0.343465069,,,
0.330357851,,,
0.340355514,,,
0.261545654,,,
0.127383054,,,
0.048752994,,,
0.093793557,,,
0.112787372,,,
0.134966353,,,
0.027146191,,,
0.049015054,,,
0.290806695,,,
0.34084922,,,
0.338099304,,,
0.395785417,,,
0.462198091,,,
0.486611705,,,
0.530188732,,,
0.393891968,,,
0.318707209,,,
0.335519376,,,
0.315303998,,,
0.219541839,,,
0.112337836,,,
0.080132495,,,
0.0727514,,,
0.085346623,,,
0.152421776,,,
0.169256324,,,
0.065476837,,,
0.154153252,,,
0.280137231,,,
0.256493802,,,
0.242618262,,,
0.263689655,,,
0.324356911,,,
0.468900212,,,
0.530301935,,,
0.49761322,,,
0.492015236,,,
0.510809896,,,
0.502774652,,,
0.475350297,,,
0.399064485,,,
0.430473423,,,
0.306789555,,,
0.320549708,,,
0.327953404,,,
0.275059906,,,
0.223295986,,,
0.196130444,,,
0.095131951,,,
0.003020642,,,
0.082115186,,,
0.061638066,,,
0.113784191,,,
0.171454068,,,
0.158807815,,,
0.23855353,,,
0.392913298,,,
0.489171589,,,
0.52444025,,,
0.479319337,,,
0.418654846,,,
0.348861669,,,
0.291439042,,,
0.281472827,,,
0.273496729,,,
0.145902388,,,
0.133563619,,,
0.165196711,,,
0.092609602,,,
0.094150633,,,
0.043988384,,,
0.047176958,,,
0.288693726,,,
0.528048018,,,
0.511075281,,,
0.528619558,,,
0.48055613,,,
0.407618554,,,
0.427547805,,,
0.451097179,,,
0.482219979,,,
0.445422498,,,
0.370302997,,,
0.398999662,,,
0.323592896,,,
0.32053456,,,
0.243807986,,,
0.1793435,,,
0.180390664,,,
0.167766801,,,
0.065044366,,,
0.079205279,,,
0.022463841,,,
0.037486172,,,
0.481378912,,,
0.405787937,,,
0.416829365,,,
0.39072271,,,
0.425328324,,,
0.413462298,,,
0.485214782,,,
0.384090549,,,
0.452368395,,,
0.383907031,,,
0.223224712,,,
0.202916743,,,
0.171860131,,,
0.15892681,,,
0.211684119,,,
0.070290957,,,
0.07682893,,,
0.091933359,,,
0.082708559,,,
0.355287907,,,
0.524939347,,,
0.474913873,,,
0.487578008,,,
0.458324003,,,
0.425006356,,,
0.483362542,,,
0.427632199,,,
0.286081645,,,
0.308703,,,
0.255181187,,,
0.165187165,,,
0.18428992,,,
0.127088965,,,
0.095139395,,,
0.302384302,,,
0.301963761,,,
0.515559856,,,
0.531116128,,,
0.501130063,,,
0.431858841,,,
0.495987843,,,
0.518272664,,,
0.462471979,,,
0.414788943,,,
0.369627384,,,
0.279648322,,,
0.300885364,,,
0.258594908,,,
0.257187936,,,
0.197092655,,,
0.144260012,,,
0.11924099,,,
0.3389268,,,
0.346585477,,,
0.411344578,,,
0.394491785,,,
0.401555033,,,
0.4569843,,,
0.475554315,,,
0.432793648,,,
0.490767462,,,
0.478440657,,,
0.445979,,,
0.358259504,,,
0.249241936,,,
0.188906439,,,
0.242887002,,,
0.357706481,,,
0.418789261,,,
0.399950983,,,
0.427200561,,,
0.46030108,,,
0.491725735,,,
0.47305749,,,
0.519172843,,,
0.523135895,,,
0.399462132,,,
0.427447275,,,
0.379398294,,,
0.272775661,,,
0.194017745,,,
0.162310271,,,
0.373072082,,,
0.341831177,,,
0.472669568,,,
0.497518341,,,
0.490024607,,,
0.54070249,,,
0.597445558,,,
0.574163756,,,
0.532361358,,,
0.520034595,,,
0.429776392,,,
0.467884973,,,
0.424061174,,,
0.507299227,,,
0.554547622,,,
0.453961236,,,
0.509713191,,,
0.332829491,,,
0.259951504,,,
0.59548235,,,
0.627458492,,,
0.625676511,,,
0.634639238,,,
0.405987628,,,
0.450865181,,,
0.438603162,,,
0.460150718,,,
0.587238737,,,
0.517223863,,,
0.417295934,,,
0.463923247,,,
0.264003084,,,
0.249991531,,,
0.331345424,,,
0.267217898,,,
0.24771367,,,
0.240164086,,,
0.265738791,,,
0.3057037,,,
0.304293418,,,
0.57970569,,,
0.607041689,,,
0.488744336,,,
0.416952207,,,
0.582849642,,,
0.638613066,,,
0.551860113,,,
0.546404228,,,
0.419716514,,,
0.313474551,,,
0.27018313,,,
0.363505958,,,
0.273801446,,,
0.608770345,,,
0.475852641,,,
0.519265586,,,
0.370459295,,,
0.352763194,,,
0.633595067,,,
0.661373314,,,
0.631515819,,,
0.448758811,,,
0.332140543,,,
0.3000332,,,
0.369405039,,,
0.290472834,,,
0.329046965,,,
0.269016569,,,
0.610972136,,,
0.534491147,,,
0.523705843,,,
0.520519304,,,
0.376208796,,,
0.387217333,,,
0.635946689,,,
0.612448452,,,
0.597579574,,,
0.528491746,,,
0.534563073,,,
0.384140198,,,
0.334841844,,,
0.322635947,,,
0.299866686,,,
0.301683753,,,
0.488574214,,,
0.973355617,,,
0.928729288,,,
0.835764541,,,
0.839351279,,,
0.704019669,,,
0.630879747,,,
0.61224798,,,
0.669248706,,,
0.987865188,,,
0.657492556,,,
0.64814908,,,
0.755709614,,,
0.788130802,,,
0.707771793,,,
0.737197416,,,
0.432929732,,,
0.486161765,,,
0.546699198,,,
0.854273445,,,
0.835884617,,,
0.61216609,,,
0.58984927,,,
0.601965378,,,
0.594965356,,,
0.746142153,,,
0.750489429,,,
0.745181006,,,
0.736316067,,,
0.495625351,,,
0.490776017,,,
0.551150941,,,
0.50961436,,,
0.490600936,,,
0.61318288,,,
0.564009213,,,
0.529884293,,,
0.544767666,,,
0.565081849,,,
0.723464294,,,
0.709341003,,,
0.674830329,,,
0.752227438,,,
0.50820755,,,
0.499428331,,,
0.526147377,,,
0.569873206,,,
0.549705938,,,
0.344399678,,,
0.537117488,,,
0.541351043,,,
0.574071707,,,
0.590672271,,,
0.57433931,,,
0.570361442,,,
0.652814691,,,
0.655575484,,,
0.666085325,,,
0.53291827,,,
0.529474845,,,
0.487186498,,,
0.454137147,,,
0.438200892,,,
0.505197636,,,
0.486927734,,,
0.55413635,,,
0.490481493,,,
0.498648453,,,
0.572319696,,,
0.539086824,,,
0.537771642,,,
0.594211259,,,
0.712838262,,,
0.756736773,,,
0.728235609,,,
0.741030003,,,
0.472555195,,,
0.466327339,,,
0.512392862,,,
0.47833019,,,
0.41685504,,,
0.43898868,,,
0.433491125,,,
0.420390164,,,
0.456511507,,,
0.422273931,,,
0.508865337,,,
0.522159872,,,
0.51511885,,,
0.502047185,,,
0.545031266,,,
0.458700337,,,
0.409665164,,,
0.397365858,,,
0.415268634,,,
0.418277008,,,
0.307452219,,,
0.335318006,,,
0.372293879,,,
0.40400791,,,
0.386513766,,,
0.406601393,,,
0.445864334,,,
0.480086296,,,
0.511209326,,,
0.447938986,,,
0.480208446,,,
0.526266598,,,
0.547962716,,,
0.470184099,,,
0.370641279,,,
0.237979923,,,
0.381979307,,,
0.440031042,,,
0.4064113,,,
0.320124003,,,
0.384188886,,,
0.354059825,,,
0.374776514,,,
0.374600557,,,
0.365276548,,,
0.386203792,,,
0.434609964,,,
0.443516069,,,
0.400368837,,,
0.493353007,,,
0.431019698,,,
0.338047179,,,
0.27066594,,,
0.352845826,,,
0.434654546,,,
0.383873923,,,
0.351095726,,,
0.391294452,,,
0.284420588,,,
0.26140243,,,
0.394785361,,,
0.348137944,,,
0.333604523,,,
0.422273083,,,
0.465122149,,,
0.583575819,,,
0.435666319,,,
0.421173945,,,
0.424787854,,,
0.420470108,,,
0.344225398,,,
0.259332024,,,
0.2865658,,,
0.267421833,,,
0.385974832,,,
0.297353401,,,
0.183781146,,,
0.211057946,,,
0.27947971,,,
0.306313156,,,
0.42250265,,,
0.630031358,,,
0.557034801,,,
0.413310755,,,
0.366408217,,,
0.447059002,,,
0.397668052,,,
0.397748621,,,
0.397714811,,,
0.240832146,,,
0.238624546,,,
0.124803504,,,
0.183601671,,,
0.252832806,,,
0.224060572,,,
0.216393303,,,
0.184308704,,,
0.267215653,,,
0.265741449,,,
0.258518539,,,
0.586291824,,,
0.553703322,,,
0.516945466,,,
0.489598006,,,
0.482186009,,,
0.489946503,,,
0.464860933,,,
0.436562841,,,
0.373568005,,,
0.307562369,,,
0.256355203,,,
0.130303579,,,
0.114606101,,,
0.074332372,,,
0.193370438,,,
0.202805478,,,
0.192777811,,,
0.110138387,,,
0.11259312,,,
0.228464376,,,
0.254072803,,,
0.627370741,,,
0.617502734,,,
0.498066852,,,
0.46788172,,,
0.512202365,,,
0.542103944,,,
0.51608401,,,
0.52695242,,,
0.501038402,,,
0.390543476,,,
0.340104292,,,
0.215434066,,,
0.223157168,,,
0.173293534,,,
0.055759311,,,
0.071294379,,,
0.04236919,,,
0.039905448,,,
0.084008815,,,
0.086651045,,,
0.10939387,,,
0.157078774,,,
0.257682392,,,
0.290823571,,,
0.354727249,,,
0.356950078,,,
0.656121186,,,
0.519073277,,,
0.376301693,,,
0.433647265,,,
0.434163619,,,
0.410436484,,,
0.300198301,,,
0.234716218,,,
0.186700907,,,
0.122177151,,,
0.041572973,,,
0.013424277,,,
0.018428808,,,
0.076959262,,,
0.067907309,,,
0.024416638,,,
0.103191899,,,
0.143293034,,,
0.161963547,,,
0.251817169,,,
0.308689153,,,
0.302258799,,,
0.473789368,,,
0.457829132,,,
0.336080863,,,
0.293854202,,,
0.28285797,,,
0.259854957,,,
0.214597288,,,
0.169975835,,,
0.168814684,,,
0.041137715,,,
0.003135215,,,
0.036786686,,,
0.082612572,,,
0.053166514,,,
0.042036052,,,
0.191585044,,,
0.148173777,,,
0.228178096,,,
0.319618701,,,
0.313124074,,,
0.449589183,,,
0.432498905,,,
0.398021009,,,
0.337578195,,,
0.265442078,,,
0.22312011,,,
0.165456408,,,
0.082927378,,,
0.082368939,,,
0.078078616,,,
0.182789385,,,
0.194743932,,,
0.242818068,,,
0.23411131,,,
0.256826671,,,
0.357280444,,,
0.486159185,,,
0.405802765,,,
0.394794717,,,
0.377142291,,,
0.251073476,,,
0.177877995,,,
0.153639906,,,
0.092175138,,,
0.059257132,,,
0.016051157,,,
0.043076389,,,
0.096178495,,,
0.140814973,,,
0.122370838,,,
0.259309311,,,
0.270535475,,,
0.280822494,,,
0.612073738,,,
0.589487904,,,
0.561853563,,,
0.543831972,,,
0.521419095,,,
0.46060527,,,
0.356673153,,,
0.479308848,,,
0.423041036,,,
0.37580363,,,
0.39533166,,,
0.311961498,,,
0.190137235,,,
0.226894315,,,
0.086371219,,,
0.061214739,,,
0.015519554,,,
0.185277138,,,
0.158048108,,,
0.282676942,,,
0.32648965,,,
0.565554093,,,
0.557306385,,,
0.48891352,,,
0.485139228,,,
0.361670238,,,
0.365739289,,,
0.398353743,,,
0.407216925,,,
0.201844218,,,
0.214870492,,,
0.193381676,,,
0.137540702,,,
0.07256654,,,
0.045268378,,,
0.24958935,,,
0.537064397,,,
0.544228977,,,
0.544272025,,,
0.508372865,,,
0.459746141,,,
0.441232601,,,
0.468086725,,,
0.462469098,,,
0.373377977,,,
0.484687628,,,
0.425412006,,,
0.355126829,,,
0.354588757,,,
0.326747281,,,
0.228460809,,,
0.233308459,,,
0.196001395,,,
0.145194913,,,
0.125213509,,,
0.077156589,,,
0.077218376,,,
0.516804984,,,
0.436073461,,,
0.438724743,,,
0.379103929,,,
0.390918519,,,
0.353206273,,,
0.543909885,,,
0.422672787,,,
0.386515686,,,
0.339864374,,,
0.340863917,,,
0.285827181,,,
0.249878961,,,
0.23371302,,,
0.237179125,,,
0.184847722,,,
0.12445305,,,
0.086270294,,,
0.125930718,,,
0.106416392,,,
0.466047765,,,
0.549708332,,,
0.501029159,,,
0.380397181,,,
0.459460792,,,
0.436603658,,,
0.376201482,,,
0.325457828,,,
0.206631774,,,
0.247155109,,,
0.295682301,,,
0.179198519,,,
0.157993488,,,
0.270205079,,,
0.194655115,,,
0.131773487,,,
0.374713724,,,
0.406064947,,,
0.536624221,,,
0.547170768,,,
0.415516639,,,
0.335582717,,,
0.403451632,,,
0.423794641,,,
0.452605817,,,
0.257642369,,,
0.248520403,,,
0.237420315,,,
0.229228981,,,
0.183896295,,,
0.184530531,,,
0.230285058,,,
0.235989049,,,
0.120039925,,,
0.407276515,,,
0.474323133,,,
0.561430909,,,
0.507974626,,,
0.510742027,,,
0.373711249,,,
0.368045164,,,
0.341440907,,,
0.417008199,,,
0.381662494,,,
0.359890137,,,
0.278458053,,,
0.23994593,,,
0.239502045,,,
0.277904126,,,
0.298728995,,,
0.466801366,,,
0.519877403,,,
0.403192035,,,
0.354065199,,,
0.366848002,,,
0.35219233,,,
0.388209292,,,
0.359390669,,,
0.36591933,,,
0.317257868,,,
0.221314324,,,
0.29219783,,,
0.304634837,,,
0.308320282,,,
0.280589432,,,
0.315107162,,,
0.513042695,,,
0.426477287,,,
0.385217652,,,
0.387526871,,,
0.417900164,,,
0.438878994,,,
0.465647418,,,
0.507215217,,,
0.38620165,,,
0.371506785,,,
0.296707868,,,
0.385539184,,,
0.357947788,,,
0.41106927,,,
0.431051002,,,
0.388293307,,,
0.409703816,,,
0.423675074,,,
0.46158018,,,
0.629580432,,,
0.685070055,,,
0.673469614,,,
0.688772828,,,
0.378593129,,,
0.431195922,,,
0.401241836,,,
0.43396579,,,
0.439413515,,,
0.39442879,,,
0.360514625,,,
0.357353043,,,
0.372383304,,,
0.346453754,,,
0.397690966,,,
0.474006141,,,
0.464026724,,,
0.461820181,,,
0.465513085,,,
0.511394608,,,
0.519409393,,,
0.601710821,,,
0.64346714,,,
0.439123441,,,
0.447479578,,,
0.494027968,,,
0.509926217,,,
0.471507995,,,
0.500112192,,,
0.382635405,,,
0.362051041,,,
0.345389606,,,
0.490147847,,,
0.474337701,,,
0.667050317,,,
0.601027687,,,
0.651019531,,,
0.422297087,,,
0.436718913,,,
0.601438883,,,
0.533623479,,,
0.580484024,,,
0.444711797,,,
0.361453392,,,
0.356578263,,,
0.443728166,,,
0.433205057,,,
0.471258158,,,
0.481220708,,,
0.672065148,,,
0.666092166,,,
0.646269172,,,
0.657216688,,,
0.444615915,,,
0.464857296,,,
0.585837872,,,
0.549982205,,,
0.539931912,,,
0.520951988,,,
0.518258117,,,
0.41033611,,,
0.414603142,,,
0.444061406,,,
0.50725448,,,
0.512682331,,,
0.618081576,,,
0.984984783,,,
0.92712929,,,
